OxySoft export of:	C:\Artinis NIRS\NIRS Data\LIGHTSHIELD013_ONOFF_06_29_23
Export date:	2023/07/26 10:08:57
Start of measurement:	2023-06-29 14:12:18.024

Datafile sample rate:	10.00	Hz
Datafile duration:	2643.600	s
Datafile total number of samples:	26436

Description:	

Optode-template:	PortaMon TSI
Optode distance (mm):	 32.50
Optode gradients (mm):	 5.00
DPF:	4.00

Device id:	1328
# Receivers:	1
# Light sources:	6
# ADC:	0

Light source wavelengths:
device	index	wavelength
1	1	758	nm
1	2	853	nm
1	3	758	nm
1	4	853	nm
1	5	757	nm
1	6	852	nm

Export sample rate:	10.00	Hz
Selected time span:	0	2643.600
Selected time span (sample numbers):	0	26436


Legend:
Column	Trace (Measurement)
1	(Sample number)
2	Rx1-Tx1 O2Hb (Mov avg) (LIGHTSHIELD013_ONOFF_06_29_23)
3	Rx1-Tx1 HHb (Mov avg) (LIGHTSHIELD013_ONOFF_06_29_23)
4	Rx1-Tx2 O2Hb (Mov avg) (LIGHTSHIELD013_ONOFF_06_29_23)
5	Rx1-Tx2 HHb (Mov avg) (LIGHTSHIELD013_ONOFF_06_29_23)
6	Rx1-Tx3 O2Hb (LIGHTSHIELD013_ONOFF_06_29_23)
7	Rx1-Tx3 HHb (LIGHTSHIELD013_ONOFF_06_29_23)
8	Rx1-Tx1,Tx2 TSI% (Mov avg) (LIGHTSHIELD013_ONOFF_06_29_23)
9	Rx1-Tx1,Tx2 TSI Fit Factor (Mov avg) (LIGHTSHIELD013_ONOFF_06_29_23)
10	(Event)


1	2	3	4	5	6	7	8	9	10
  2431	-2.4131	14.8731	 3.0557	11.7148	-39.3663	-9.6320	71.8883	100.0000	
  2432	-2.5315	14.7905	 2.9532	11.6380	-39.3663	-9.6320	71.9567	100.0000	
  2433	-2.6365	14.7056	 2.8544	11.5648	-39.3663	-9.6320	71.8966	100.0000	
  2434	-2.7479	14.6196	 2.7571	11.4953	-39.3663	-9.6320	71.8292	100.0000	
  2435	-2.8586	14.5450	 2.6619	11.4378	-39.3663	-9.6320	71.7433	100.0000	
  2436	-2.9707	14.4741	 2.5668	11.3817	-39.3663	-9.6320	71.6913	100.0000	
  2437	-3.0752	14.4097	 2.4737	11.3376	-39.3663	-9.6320	71.5239	100.0000	
  2438	-3.1749	14.3469	 2.3848	11.2935	-39.3663	-9.6320	71.3739	100.0000	
  2439	-3.2723	14.2840	 2.3000	11.2521	-39.3663	-9.6320	71.2045	100.0000	
  2440	-3.3656	14.2222	 2.2188	11.2116	-39.3663	-9.6320	71.0351	100.0000	
  2441	-3.4531	14.1641	 2.1491	11.1719	-39.3663	-9.6320	70.9454	100.0000	
  2442	-3.5231	14.1204	 2.0957	11.1427	-39.3663	-9.6320	70.8895	100.0000	
  2443	-3.5824	14.0837	 2.0508	11.1191	-39.3663	-9.6320	70.8343	100.0000	
  2444	-3.6399	14.0512	 2.0081	11.0981	-39.3663	-9.6320	70.7957	100.0000	
  2445	-3.6878	14.0187	 1.9730	11.0808	-39.3663	-9.6320	70.7073	100.0000	
  2446	-3.7234	13.9942	 1.9499	11.0699	-39.3663	-9.6320	70.6352	100.0000	
  2447	-3.7515	13.9745	 1.9298	11.0622	-39.3663	-9.6320	70.5484	100.0000	
  2448	-3.7706	13.9606	 1.9174	11.0596	-39.3663	-9.6320	70.4614	100.0000	
  2449	-3.7846	13.9515	 1.9106	11.0591	-39.3663	-9.6320	70.4074	100.0000	
  2450	-3.7890	13.9440	 1.9085	11.0592	-39.3663	-9.6320	70.3388	100.0000	
  2451	-3.7852	13.9418	 1.9115	11.0638	-39.3663	-9.6320	70.2550	100.0000	
  2452	-3.7700	13.9439	 1.9221	11.0706	-39.3663	-9.6320	70.1728	100.0000	
  2453	-3.7476	13.9475	 1.9424	11.0797	-39.3663	-9.6320	70.1054	100.0000	
  2454	-3.7260	13.9505	 1.9621	11.0911	-39.3663	-9.6320	70.0055	100.0000	
  2455	-3.7026	13.9563	 1.9831	11.1020	-39.3663	-9.6320	69.9385	100.0000	
  2456	-3.6711	13.9657	 2.0098	11.1166	-39.3663	-9.6320	69.8560	100.0000	
  2457	-3.6364	13.9757	 2.0406	11.1312	-39.3663	-9.6320	69.7893	100.0000	
  2458	-3.5984	13.9878	 2.0749	11.1480	-39.3663	-9.6320	69.7225	100.0000	
  2459	-3.5531	14.0031	 2.1176	11.1675	-39.3663	-9.6320	69.6710	100.0000	
  2460	-3.5125	14.0184	 2.1567	11.1848	-39.3663	-9.6320	69.6523	100.0000	
  2461	-3.4801	14.0300	 2.1915	11.1993	-39.3663	-9.6320	69.6486	100.0000	
  2462	-3.4516	14.0422	 2.2243	11.2138	-39.3663	-9.6320	69.6603	100.0000	
  2463	-3.4273	14.0517	 2.2550	11.2270	-39.3663	-9.6320	69.6713	100.0000	
  2464	-3.4022	14.0601	 2.2864	11.2406	-39.3663	-9.6320	69.6661	100.0000	
  2465	-3.3745	14.0718	 2.3214	11.2565	-39.3663	-9.6320	69.6763	100.0000	
  2466	-3.3468	14.0834	 2.3562	11.2710	-39.3663	-9.6320	69.7032	100.0000	
  2467	-3.3259	14.0892	 2.3853	11.2805	-39.3663	-9.6320	69.7302	100.0000	
  2468	-3.3058	14.0928	 2.4123	11.2886	-39.3663	-9.6320	69.7411	100.0000	
  2469	-3.2759	14.1028	 2.4463	11.2999	-39.3663	-9.6320	69.7696	100.0000	
  2470	-3.2402	14.1165	 2.4860	11.3162	-39.3663	-9.6320	69.7813	100.0000	
  2471	-3.2133	14.1276	 2.5131	11.3257	-39.3663	-9.6320	69.8119	100.0000	
  2472	-3.1938	14.1356	 2.5298	11.3311	-39.3663	-9.6320	69.8283	100.0000	
  2473	-3.1905	14.1377	 2.5289	11.3279	-39.3663	-9.6320	69.8631	100.0000	
  2474	-3.1956	14.1329	 2.5208	11.3173	-39.3663	-9.6320	69.9147	100.0000	
  2475	-3.1992	14.1259	 2.5133	11.3058	-39.3663	-9.6320	69.9500	100.0000	
  2476	-3.2043	14.1195	 2.5010	11.2925	-39.3663	-9.6320	69.9873	100.0000	
  2477	-3.2128	14.1093	 2.4844	11.2779	-39.3663	-9.6320	69.9926	100.0000	
  2478	-3.2303	14.0965	 2.4569	11.2601	-39.3663	-9.6320	69.9832	100.0000	
  2479	-3.2577	14.0757	 2.4276	11.2372	-39.3663	-9.6320	70.0027	100.0000	
  2480	-3.2826	14.0565	 2.4070	11.2212	-39.3663	-9.6320	70.0023	100.0000	
  2481	-3.3050	14.0405	 2.3877	11.2060	-39.3663	-9.6320	70.0186	100.0000	
  2482	-3.3315	14.0218	 2.3622	11.1882	-39.3663	-9.6320	70.0202	100.0000	
  2483	-3.3673	13.9924	 2.3197	11.1594	-39.3663	-9.6320	69.9771	100.0000	
  2484	-3.4249	13.9443	 2.2578	11.1142	-39.3663	-9.6320	69.9340	100.0000	
  2485	-3.4927	13.8850	 2.1866	11.0588	-39.3663	-9.6320	69.8911	100.0000	
  2486	-3.5594	13.8170	 2.1178	10.9997	-39.3663	-9.6320	69.8143	100.0000	
  2487	-3.6307	13.7383	 2.0431	10.9328	-39.3663	-9.6320	69.7036	100.0000	
  2488	-3.7051	13.6467	 1.9672	10.8571	-39.3663	-9.6320	69.5754	100.0000	
  2489	-3.7799	13.5502	 1.8913	10.7801	-39.3663	-9.6320	69.4147	100.0000	
  2490	-3.8552	13.4564	 1.8140	10.7049	-39.3663	-9.6320	69.2542	100.0000	
  2491	-3.9135	13.3706	 1.7538	10.6406	-39.3663	-9.6320	69.0595	100.0000	
  2492	-3.9429	13.3034	 1.7167	10.5887	-39.3663	-9.6320	68.8973	100.0000	
  2493	-3.9547	13.2506	 1.6921	10.5408	-39.3663	-9.6320	68.8190	100.0000	
  2494	-4.0055	13.1976	 1.6240	10.4581	-39.3663	-9.6320	69.1304	100.0000	
  2495	-4.0597	13.0864	 1.5401	10.3506	-39.3663	-9.6320	68.9932	100.0000	
  2496	-4.1172	12.9731	 1.4563	10.2445	-39.3663	-9.6320	68.8390	100.0000	
  2497	-4.1699	12.8597	 1.3787	10.1411	-39.3663	-9.6320	68.6648	100.0000	
  2498	-4.2055	12.7683	 1.3221	10.0578	-39.3663	-9.6320	68.5191	100.0000	
  2499	-4.2255	12.6978	 1.2807	 9.9898	-39.3663	-9.6320	68.4242	100.0000	
  2500	-4.2478	12.6305	 1.2361	 9.9249	-39.3663	-9.6320	68.3116	100.0000	
  2501	-4.2593	12.5702	 1.2041	 9.8669	-39.3663	-9.6320	68.2147	100.0000	
  2502	-4.2489	12.5318	 1.1962	 9.8258	-39.3663	-9.6320	68.1834	100.0000	
  2503	-4.2107	12.5191	 1.2162	 9.8081	-39.3663	-9.6320	68.1689	100.0000	
  2504	-4.1536	12.5327	 1.2517	 9.8111	-39.3663	-9.6320	68.1718	100.0000	
  2505	-4.0877	12.5613	 1.2941	 9.8264	-39.3663	-9.6320	68.1741	100.0000	
  2506	-4.0353	12.5889	 1.3281	 9.8377	-39.3663	-9.6320	68.2431	100.0000	
  2507	-3.9886	12.6268	 1.3658	 9.8661	-39.3663	-9.6320	68.2770	100.0000	
  2508	-3.9468	12.6896	 1.4097	 9.9185	-39.3663	-9.6320	68.3589	100.0000	
  2509	-3.8504	12.7768	 1.5087	10.0277	-39.3663	-9.6320	68.0186	100.0000	
  2510	-3.7813	12.8992	 1.5886	10.1366	-39.3663	-9.6320	68.1318	100.0000	
  2511	-3.7123	13.0060	 1.6721	10.2386	-39.3663	-9.6320	68.1929	100.0000	
  2512	-3.6407	13.1284	 1.7582	10.3489	-39.3663	-9.6320	68.3216	100.0000	
  2513	-3.6069	13.2311	 1.8076	10.4368	-39.3663	-9.6320	68.4867	100.0000	
  2514	-3.6069	13.3104	 1.8272	10.5027	-39.3663	-9.6320	68.6678	100.0000	
  2515	-3.6123	13.3800	 1.8449	10.5608	-39.3663	-9.6320	68.8660	100.0000	
  2516	-3.6299	13.4449	 1.8502	10.6149	-39.3663	-9.6320	69.0477	100.0000	
  2517	-3.6656	13.4980	 1.8393	10.6612	-39.3663	-9.6320	69.1954	100.0000	
  2518	-3.7121	13.5426	 1.8179	10.7007	-39.3663	-9.6320	69.3251	100.0000	
  2519	-3.7820	13.5675	 1.7722	10.7218	-39.3663	-9.6320	69.4393	100.0000	
  2520	-3.8814	13.5640	 1.7034	10.7201	-39.3663	-9.6320	69.5532	100.0000	
  2521	-3.9928	13.5449	 1.6225	10.7078	-39.3663	-9.6320	69.6158	100.0000	
  2522	-4.1217	13.4974	 1.5208	10.6661	-39.3663	-9.6320	69.6969	100.0000	
  2523	-4.2448	13.4148	 1.4162	10.5999	-39.3663	-9.6320	69.6456	100.0000	
  2524	-4.3678	13.3197	 1.3060	10.5180	-39.3663	-9.6320	69.6141	100.0000	
  2525	-4.4603	13.2460	 1.2220	10.4558	-39.3663	-9.6320	69.5654	100.0000	
  2526	-4.5502	13.1880	 1.1329	10.3969	-39.3663	-9.6320	69.5868	100.0000	
  2527	-4.6439	13.1181	 1.0384	10.3292	-39.3663	-9.6320	69.5761	100.0000	
  2528	-4.7102	13.0582	 0.9699	10.2743	-39.3663	-9.6320	69.5302	100.0000	
  2529	-4.7501	13.0137	 0.9254	10.2349	-39.3663	-9.6320	69.4674	100.0000	
  2530	-4.7864	12.9763	 0.8890	10.2060	-39.3663	-9.6320	69.3853	100.0000	
  2531	-4.8322	12.9405	 0.8465	10.1772	-39.3663	-9.6320	69.3361	100.0000	
  2532	-4.8731	12.9063	 0.8083	10.1526	-39.3663	-9.6320	69.2531	100.0000	
  2533	-4.9131	12.8726	 0.7662	10.1293	-39.3663	-9.6320	69.1217	100.0000	
  2534	-4.9485	12.8389	 0.7308	10.1065	-39.3663	-9.6320	69.0054	100.0000	
  2535	-4.9657	12.8153	 0.7068	10.0910	-39.3663	-9.6320	68.8735	100.0000	
  2536	-4.9739	12.7976	 0.6890	10.0782	-39.3663	-9.6320	68.7590	100.0000	
  2537	-4.9884	12.7805	 0.6630	10.0640	-39.3663	-9.6320	68.6449	100.0000	
  2538	-5.0133	12.7629	 0.6329	10.0500	-39.3663	-9.6320	68.5631	100.0000	
  2539	-5.0364	12.7480	 0.6072	10.0400	-39.3663	-9.6320	68.4802	100.0000	
  2540	-5.0544	12.7378	 0.5885	10.0346	-39.3663	-9.6320	68.4136	100.0000	
  2541	-5.0716	12.7283	 0.5721	10.0333	-39.3663	-9.6320	68.3125	100.0000	
  2542	-5.0888	12.7203	 0.5599	10.0334	-39.3663	-9.6320	68.2438	100.0000	
  2543	-5.1035	12.7123	 0.5512	10.0358	-39.3663	-9.6320	68.1578	100.0000	
  2544	-5.1184	12.7028	 0.5405	10.0382	-39.3663	-9.6320	68.0382	100.0000	
  2545	-5.1305	12.6980	 0.5276	10.0392	-39.3663	-9.6320	67.9546	100.0000	
  2546	-5.1266	12.6974	 0.5266	10.0453	-39.3663	-9.6320	67.8379	100.0000	
  2547	-5.1224	12.7017	 0.5268	10.0494	-39.3663	-9.6320	67.8052	100.0000	
  2548	-5.1159	12.7044	 0.5317	10.0512	-39.3663	-9.6320	67.8053	100.0000	
  2549	-5.0979	12.7128	 0.5465	10.0594	-39.3663	-9.6320	67.7887	100.0000	
  2550	-5.0765	12.7267	 0.5682	10.0708	-39.3663	-9.6320	67.8217	100.0000	
  2551	-5.0573	12.7422	 0.5861	10.0850	-39.3663	-9.6320	67.8216	100.0000	
  2552	-5.0383	12.7561	 0.6087	10.0996	-39.3663	-9.6320	67.8376	100.0000	
  2553	-5.0183	12.7721	 0.6307	10.1152	-39.3663	-9.6320	67.8535	100.0000	
  2554	-5.0033	12.7833	 0.6483	10.1252	-39.3663	-9.6320	67.8862	100.0000	
  2555	-4.9886	12.7913	 0.6631	10.1334	-39.3663	-9.6320	67.8858	100.0000	
  2556	-4.9723	12.7987	 0.6770	10.1398	-39.3663	-9.6320	67.8858	100.0000	
  2557	-4.9583	12.8061	 0.6897	10.1466	-39.3663	-9.6320	67.8857	100.0000	
  2558	-4.9516	12.8120	 0.6967	10.1512	-39.3663	-9.6320	67.9022	100.0000	
  2559	-4.9465	12.8184	 0.7031	10.1553	-39.3663	-9.6320	67.9354	100.0000	
  2560	-4.9406	12.8238	 0.7074	10.1594	-39.3663	-9.6320	67.9355	100.0000	
  2561	-4.9371	12.8291	 0.7103	10.1612	-39.3663	-9.6320	67.9691	100.0000	
  2562	-4.9283	12.8318	 0.7172	10.1630	-39.3663	-9.6320	67.9692	100.0000	
  2563	-4.9208	12.8366	 0.7241	10.1648	-39.3663	-9.6320	68.0027	100.0000	
  2564	-4.9199	12.8387	 0.7248	10.1653	-39.3663	-9.6320	68.0195	100.0000	
  2565	-4.9216	12.8376	 0.7227	10.1639	-39.3663	-9.6320	68.0197	100.0000	
  2566	-4.9216	12.8376	 0.7239	10.1620	-39.3663	-9.6320	68.0530	100.0000	
  2567	-4.9198	12.8403	 0.7232	10.1616	-39.3663	-9.6320	68.0703	100.0000	
  2568	-4.9159	12.8398	 0.7272	10.1602	-39.3663	-9.6320	68.0869	100.0000	
  2569	-4.9056	12.8402	 0.7354	10.1615	-39.3663	-9.6320	68.0703	100.0000	
  2570	-4.8983	12.8418	 0.7423	10.1619	-39.3663	-9.6320	68.0869	100.0000	
  2571	-4.8950	12.8439	 0.7485	10.1632	-39.3663	-9.6320	68.1198	100.0000	
  2572	-4.8902	12.8455	 0.7526	10.1646	-39.3663	-9.6320	68.1198	100.0000	
  2573	-4.8901	12.8471	 0.7532	10.1636	-39.3663	-9.6320	68.1532	100.0000	
  2574	-4.8893	12.8460	 0.7539	10.1627	-39.3663	-9.6320	68.1532	100.0000	
  2575	-4.8823	12.8443	 0.7633	10.1622	-39.3663	-9.6320	68.1693	100.0000	
  2576	-4.8711	12.8453	 0.7764	10.1639	-39.3663	-9.6320	68.1853	100.0000	
  2577	-4.8607	12.8474	 0.7868	10.1680	-39.3663	-9.6320	68.1682	100.0000	
  2578	-4.8559	12.8474	 0.7910	10.1694	-39.3663	-9.6320	68.1514	100.0000	
  2579	-4.8536	12.8474	 0.7943	10.1689	-39.3663	-9.6320	68.1679	100.0000	
  2580	-4.8504	12.8479	 0.7978	10.1698	-39.3663	-9.6320	68.1678	100.0000	
  2581	-4.8463	12.8489	 0.8033	10.1706	-39.3663	-9.6320	68.1841	100.0000	
  2582	-4.8343	12.8504	 0.8184	10.1738	-39.3663	-9.6320	68.1997	100.0000	
  2583	-4.8191	12.8541	 0.8323	10.1787	-39.3663	-9.6320	68.1828	100.0000	
  2584	-4.8117	12.8573	 0.8400	10.1824	-39.3663	-9.6320	68.1825	100.0000	
  2585	-4.8093	12.8589	 0.8435	10.1833	-39.3663	-9.6320	68.1989	100.0000	
  2586	-4.8062	12.8578	 0.8455	10.1833	-39.3663	-9.6320	68.1824	100.0000	
  2587	-4.8054	12.8567	 0.8462	10.1837	-39.3663	-9.6320	68.1656	100.0000	
  2588	-4.8008	12.8550	 0.8503	10.1837	-39.3663	-9.6320	68.1488	100.0000	
  2589	-4.7904	12.8555	 0.8599	10.1845	-39.3663	-9.6320	68.1487	100.0000	
  2590	-4.7824	12.8576	 0.8653	10.1854	-39.3663	-9.6320	68.1490	100.0000	
  2591	-4.7784	12.8570	 0.8668	10.1863	-39.3663	-9.6320	68.1159	100.0000	
  2592	-4.7784	12.8570	 0.8681	10.1858	-39.3663	-9.6320	68.1324	100.0000	
  2593	-4.7760	12.8586	 0.8709	10.1877	-39.3663	-9.6320	68.1322	100.0000	
  2594	-4.7728	12.8591	 0.8738	10.1895	-39.3663	-9.6320	68.1154	100.0000	
  2595	-4.7664	12.8601	 0.8820	10.1908	-39.3663	-9.6320	68.1315	100.0000	
  2596	-4.7511	12.8638	 0.8952	10.1953	-39.3663	-9.6320	68.1148	100.0000	
  2597	-4.7413	12.8686	 0.9036	10.1994	-39.3663	-9.6320	68.1148	100.0000	
  2598	-4.7354	12.8739	 0.9085	10.2026	-39.3663	-9.6320	68.1315	100.0000	
  2599	-4.7280	12.8787	 0.9162	10.2063	-39.3663	-9.6320	68.1479	100.0000	
  2600	-4.7164	12.8862	 0.9255	10.2136	-39.3663	-9.6320	68.1313	100.0000	
  2601	-4.7024	12.8952	 0.9410	10.2222	-39.3663	-9.6320	68.1473	100.0000	
  2602	-4.6762	12.9090	 0.9676	10.2354	-39.3663	-9.6320	68.1631	100.0000	
  2603	-4.6369	12.9298	 1.0048	10.2555	-39.3663	-9.6320	68.1624	100.0000	
  2604	-4.5964	12.9575	 1.0416	10.2792	-39.3663	-9.6320	68.1786	100.0000	
  2605	-4.5516	12.9895	 1.0805	10.3057	-39.3663	-9.6320	68.1952	100.0000	
  2606	-4.5035	13.0252	 1.1215	10.3322	-39.3663	-9.6320	68.2457	100.0000	
  2607	-4.4506	13.0610	 1.1647	10.3601	-39.3663	-9.6320	68.2631	100.0000	
  2608	-4.3952	13.0999	 1.2133	10.3888	-39.3663	-9.6320	68.3302	100.0000	
  2609	-4.3300	13.1420	 1.2689	10.4207	-39.3663	-9.6320	68.3808	100.0000	
  2610	-4.2655	13.1868	 1.3205	10.4541	-39.3663	-9.6320	68.4157	100.0000	
  2611	-4.2089	13.2311	 1.3666	10.4865	-39.3663	-9.6320	68.4671	100.0000	
  2612	-4.1500	13.2754	 1.4135	10.5194	-39.3663	-9.6320	68.5020	100.0000	
  2613	-4.0895	13.3191	 1.4630	10.5528	-39.3663	-9.6320	68.5365	100.0000	
  2614	-4.0290	13.3629	 1.5099	10.5857	-39.3663	-9.6320	68.5548	100.0000	
  2615	-3.9686	13.4050	 1.5607	10.6172	-39.3663	-9.6320	68.6056	100.0000	
  2616	-3.9073	13.4477	 1.6088	10.6482	-39.3663	-9.6320	68.6402	100.0000	
  2617	-3.8533	13.4888	 1.6513	10.6770	-39.3663	-9.6320	68.6915	100.0000	
  2618	-3.8107	13.5256	 1.6854	10.7017	-39.3663	-9.6320	68.7593	100.0000	
  2619	-3.7716	13.5555	 1.7152	10.7237	-39.3663	-9.6320	68.7772	100.0000	
  2620	-3.7383	13.5817	 1.7443	10.7438	-39.3663	-9.6320	68.8107	100.0000	
  2621	-3.7060	13.6057	 1.7741	10.7644	-39.3663	-9.6320	68.8269	100.0000	
  2622	-3.6720	13.6308	 1.8066	10.7854	-39.3663	-9.6320	68.8596	100.0000	
  2623	-3.6349	13.6531	 1.8384	10.8059	-39.3663	-9.6320	68.8426	100.0000	
  2624	-3.6052	13.6739	 1.8647	10.8256	-39.3663	-9.6320	68.8254	100.0000	
  2625	-3.5762	13.6942	 1.8918	10.8457	-39.3663	-9.6320	68.8077	100.0000	
  2626	-3.5481	13.7139	 1.9201	10.8654	-39.3663	-9.6320	68.8062	100.0000	
  2627	-3.5216	13.7326	 1.9464	10.8850	-39.3663	-9.6320	68.7880	100.0000	
  2628	-3.4951	13.7513	 1.9734	10.9038	-39.3663	-9.6320	68.7865	100.0000	
  2629	-3.4653	13.7721	 2.0058	10.9234	-39.3663	-9.6320	68.8177	100.0000	
  2630	-3.4347	13.7934	 2.0356	10.9440	-39.3663	-9.6320	68.8164	100.0000	
  2631	-3.4073	13.8142	 2.0633	10.9632	-39.3663	-9.6320	68.8319	100.0000	
  2632	-3.3791	13.8339	 2.0896	10.9828	-39.3663	-9.6320	68.8143	100.0000	
  2633	-3.3501	13.8542	 2.1173	11.0034	-39.3663	-9.6320	68.7963	100.0000	
  2634	-3.3187	13.8761	 2.1506	11.0249	-39.3663	-9.6320	68.8110	100.0000	
  2635	-3.2824	13.8995	 2.1872	11.0472	-39.3663	-9.6320	68.8256	100.0000	
  2636	-3.2436	13.9245	 2.2247	11.0714	-39.3663	-9.6320	68.8241	100.0000	
  2637	-3.2096	13.9496	 2.2581	11.0957	-39.3663	-9.6320	68.8226	100.0000	
  2638	-3.1772	13.9753	 2.2916	11.1213	-39.3663	-9.6320	68.8205	100.0000	
  2639	-3.1430	14.0036	 2.3285	11.1478	-39.3663	-9.6320	68.8513	100.0000	
  2640	-3.1079	14.0324	 2.3648	11.1753	-39.3663	-9.6320	68.8659	100.0000	
  2641	-3.0666	14.0607	 2.4059	11.2031	-39.3663	-9.6320	68.8639	100.0000	
  2642	-3.0220	14.0911	 2.4511	11.2310	-39.3663	-9.6320	68.8948	100.0000	
  2643	-2.9783	14.1193	 2.4956	11.2597	-39.3663	-9.6320	68.8923	100.0000	
  2644	-2.9353	14.1486	 2.5368	11.2890	-39.3663	-9.6320	68.8740	100.0000	
  2645	-2.8972	14.1747	 2.5778	11.3155	-39.3663	-9.6320	68.8874	100.0000	
  2646	-2.8558	14.2046	 2.6211	11.3461	-39.3663	-9.6320	68.8847	100.0000	
  2647	-2.8136	14.2334	 2.6649	11.3744	-39.3663	-9.6320	68.8988	100.0000	
  2648	-2.7674	14.2632	 2.7135	11.4032	-39.3663	-9.6320	68.9283	100.0000	
  2649	-2.7236	14.2931	 2.7567	11.4310	-39.3663	-9.6320	68.9428	100.0000	
  2650	-2.6839	14.3203	 2.7943	11.4580	-39.3663	-9.6320	68.9249	100.0000	
  2651	-2.6483	14.3464	 2.8304	11.4827	-39.3663	-9.6320	68.9394	100.0000	
  2652	-2.6128	14.3693	 2.8671	11.5050	-39.3663	-9.6320	68.9535	100.0000	
  2653	-2.5814	14.3912	 2.8996	11.5260	-39.3663	-9.6320	68.9680	100.0000	
  2654	-2.5485	14.4109	 2.9334	11.5452	-39.3663	-9.6320	68.9821	100.0000	
  2655	-2.5141	14.4284	 2.9711	11.5615	-39.3663	-9.6320	69.0282	100.0000	
  2656	-2.4852	14.4471	 3.0020	11.5775	-39.3663	-9.6320	69.0750	100.0000	
  2657	-2.4597	14.4636	 3.0307	11.5920	-39.3663	-9.6320	69.1213	100.0000	
  2658	-2.4387	14.4834	 3.0573	11.6052	-39.3663	-9.6320	69.2320	100.0000	
  2659	-2.4211	14.4994	 3.0898	11.6142	-39.3663	-9.6320	69.4186	100.0000	
  2660	-2.3952	14.5208	 3.1231	11.6371	-39.3663	-9.6320	69.4462	100.0000	
  2661	-2.3578	14.5496	 3.1669	11.6640	-39.3663	-9.6320	69.5062	100.0000	
  2662	-2.3228	14.5785	 3.2065	11.6896	-39.3663	-9.6320	69.5673	100.0000	
  2663	-2.2961	14.6004	 3.2377	11.7110	-39.3663	-9.6320	69.5959	100.0000	
  2664	-2.2693	14.6239	 3.2718	11.7357	-39.3663	-9.6320	69.6236	100.0000	
  2665	-2.2441	14.6479	 3.3037	11.7591	-39.3663	-9.6320	69.6682	100.0000	
  2666	-2.2244	14.6591	 3.3312	11.7755	-39.3663	-9.6320	69.6642	100.0000	
  2667	-2.1881	14.6826	 3.3689	11.8025	-39.3663	-9.6320	69.6296	100.0000	
  2668	-2.1624	14.7007	 3.3978	11.8212	-39.3663	-9.6320	69.6431	100.0000	
  2669	-2.1435	14.7129	 3.4206	11.8386	-39.3663	-9.6320	69.6082	100.0000	
  2670	-2.1194	14.7300	 3.4457	11.8601	-39.3663	-9.6320	69.5579	100.0000	
  2671	-2.0986	14.7466	 3.4707	11.8802	-39.3663	-9.6320	69.5385	100.0000	
  2672	-2.0771	14.7620	 3.4944	11.9008	-39.3663	-9.6320	69.4875	100.0000	
  2673	-2.0460	14.7774	 3.5229	11.9233	-39.3663	-9.6320	69.3893	100.0000	
  2674	-2.0117	14.7950	 3.5482	11.9490	-39.3663	-9.6320	69.2301	100.0000	
  2675	-1.9791	14.8098	 3.5749	11.9635	-39.3663	-9.6320	69.1987	100.0000	
  2676	-1.9588	14.8166	 3.5904	11.9722	-39.3663	-9.6320	69.1514	100.0000	
  2677	-1.9392	14.8262	 3.6095	11.9845	-39.3663	-9.6320	69.1182	100.0000	
  2678	-1.9129	14.8416	 3.6322	12.0005	-39.3663	-9.6320	69.0859	100.0000	
  2679	-1.8867	14.8554	 3.6547	12.0138	-39.3663	-9.6320	69.0699	100.0000	
  2680	-1.8526	14.8697	 3.6849	12.0292	-39.3663	-9.6320	69.0375	100.0000	
  2681	-1.8129	14.8969	 3.7202	12.0521	-39.3663	-9.6320	69.0529	100.0000	
  2682	-1.7896	14.9151	 3.7442	12.0662	-39.3663	-9.6320	69.0993	100.0000	
  2683	-1.7533	14.9385	 3.7788	12.0886	-39.3663	-9.6320	69.0979	100.0000	
  2684	-1.7127	14.9679	 3.8170	12.1132	-39.3663	-9.6320	69.1285	100.0000	
  2685	-1.6786	14.9946	 3.8503	12.1361	-39.3663	-9.6320	69.1589	100.0000	
  2686	-1.6365	15.0217	 3.8905	12.1607	-39.3663	-9.6320	69.1730	100.0000	
  2687	-1.5904	15.0499	 3.9329	12.1868	-39.3663	-9.6320	69.1720	100.0000	
  2688	-1.5499	15.0777	 3.9724	12.2109	-39.3663	-9.6320	69.2019	100.0000	
  2689	-1.5110	15.1043	 4.0072	12.2361	-39.3663	-9.6320	69.1854	100.0000	
  2690	-1.4762	15.1299	 4.0399	12.2599	-39.3663	-9.6320	69.1843	100.0000	
  2691	-1.4431	15.1529	 4.0725	12.2823	-39.3663	-9.6320	69.1828	100.0000	
  2692	-1.4070	15.1731	 4.1051	12.3047	-39.3663	-9.6320	69.1347	100.0000	
  2693	-1.3694	15.1911	 4.1411	12.3266	-39.3663	-9.6320	69.0859	100.0000	
  2694	-1.3281	15.2070	 4.1770	12.3485	-39.3663	-9.6320	68.9910	100.0000	
  2695	-1.2931	15.2218	 4.2089	12.3690	-39.3663	-9.6320	68.9118	100.0000	
  2696	-1.2542	15.2344	 4.2408	12.3909	-39.3663	-9.6320	68.7707	100.0000	
  2697	-1.2132	15.2438	 4.2740	12.4124	-39.3663	-9.6320	68.5987	100.0000	
  2698	-1.1801	15.2667	 4.3079	12.4343	-39.3663	-9.6320	68.6121	100.0000	
  2699	-1.1438	15.2902	 4.3453	12.4571	-39.3663	-9.6320	68.6252	100.0000	
