OxySoft export of:	C:\Artinis NIRS\NIRS Data\LIGHTSHIELD_ONOFF_6_16_23
Export date:	2023/07/26 10:37:39
Start of measurement:	2023-06-16 11:45:46.575

Datafile sample rate:	10.00	Hz
Datafile duration:	2654.600	s
Datafile total number of samples:	26546

Description:	

Optode-template:	PortaMon TSI
Optode distance (mm):	 32.50
Optode gradients (mm):	 5.00
DPF:	4.00

Device id:	1328
# Receivers:	1
# Light sources:	6
# ADC:	0

Light source wavelengths:
device	index	wavelength
1	1	758	nm
1	2	853	nm
1	3	758	nm
1	4	853	nm
1	5	757	nm
1	6	852	nm

Export sample rate:	10.00	Hz
Selected time span:	0	2654.600
Selected time span (sample numbers):	0	26546


Legend:
Column	Trace (Measurement)
1	(Sample number)
2	Rx1-Tx1 O2Hb (Mov avg) (LIGHTSHIELD008_ONOFF_6_16_23)
3	Rx1-Tx1 HHb (Mov avg) (LIGHTSHIELD008_ONOFF_6_16_23)
4	Rx1-Tx2 O2Hb (Mov avg) (LIGHTSHIELD008_ONOFF_6_16_23)
5	Rx1-Tx2 HHb (Mov avg) (LIGHTSHIELD008_ONOFF_6_16_23)
6	Rx1-Tx3 O2Hb (Mov avg) (LIGHTSHIELD008_ONOFF_6_16_23)
7	Rx1-Tx3 HHb (Mov avg) (LIGHTSHIELD008_ONOFF_6_16_23)
8	Rx1-Tx1,Tx2,Tx3 TSI% (Mov avg) (LIGHTSHIELD008_ONOFF_6_16_23)
9	Rx1-Tx1,Tx2,Tx3 TSI Fit Factor (Mov avg) (LIGHTSHIELD008_ONOFF_6_16_23)
10	(Event)


1	2	3	4	5	6	7	8	9	10
  6656	 9.8290	26.2504	18.6203	23.3346	-39.3663	-9.6320	79.0153	100.0000	
  6657	 9.8290	26.2504	18.6203	23.3346	-39.3663	-9.6320	79.0153	100.0000	
  6658	 9.8290	26.2504	18.6177	23.3356	-39.3663	-9.6320	78.9993	100.0000	
  6659	 9.8266	26.2504	18.6156	23.3356	-39.3663	-9.6320	78.9993	100.0000	
  6660	 9.8235	26.2515	18.6130	23.3365	-39.3663	-9.6320	78.9993	100.0000	
  6661	 9.8228	26.2526	18.6123	23.3375	-39.3663	-9.6320	78.9993	100.0000	
  6662	 9.8221	26.2537	18.6111	23.3393	-39.3663	-9.6320	78.9904	100.0000	
  6663	 9.8221	26.2537	18.6111	23.3393	-39.3663	-9.6320	78.9904	100.0000	
  6664	 9.8213	26.2548	18.6105	23.3403	-39.3663	-9.6320	78.9904	100.0000	
  6665	 9.8222	26.2553	18.6112	23.3407	-39.3663	-9.6320	78.9904	100.0000	
  6666	 9.8230	26.2558	18.6112	23.3421	-39.3663	-9.6320	78.9815	100.0000	
  6667	 9.8223	26.2569	18.6100	23.3440	-39.3663	-9.6320	78.9726	100.0000	
  6668	 9.8200	26.2586	18.6067	23.3458	-39.3663	-9.6320	78.9646	100.0000	
  6669	 9.8177	26.2602	18.6054	23.3463	-39.3663	-9.6320	78.9735	100.0000	
  6670	 9.8170	26.2613	18.6027	23.3472	-39.3663	-9.6320	78.9664	100.0000	
  6671	 9.8138	26.2608	18.6006	23.3459	-39.3663	-9.6320	78.9753	100.0000	
  6672	 9.8097	26.2597	18.5971	23.3436	-39.3663	-9.6320	78.9850	100.0000	
  6673	 9.8048	26.2565	18.5927	23.3395	-39.3663	-9.6320	78.9948	100.0000	
  6674	 9.7990	26.2528	18.5871	23.3358	-39.3663	-9.6320	78.9957	100.0000	
  6675	 9.7941	26.2496	18.5828	23.3331	-39.3663	-9.6320	78.9957	100.0000	
  6676	 9.7885	26.2491	18.5767	23.3331	-39.3663	-9.6320	78.9877	100.0000	
  6677	 9.7822	26.2497	18.5713	23.3336	-39.3663	-9.6320	78.9877	100.0000	
  6678	 9.7760	26.2519	18.5673	23.3351	-39.3663	-9.6320	78.9957	100.0000	
  6679	 9.7713	26.2535	18.5646	23.3360	-39.3663	-9.6320	79.0037	100.0000	
  6680	 9.7675	26.2557	18.5614	23.3393	-39.3663	-9.6320	78.9939	100.0000	
  6681	 9.7653	26.2590	18.5616	23.3420	-39.3663	-9.6320	79.0010	100.0000	
  6682	 9.7631	26.2622	18.5604	23.3453	-39.3663	-9.6320	79.0002	100.0000	
  6683	 9.7625	26.2649	18.5600	23.3490	-39.3663	-9.6320	78.9904	100.0000	
  6684	 9.7603	26.2682	18.5582	23.3532	-39.3663	-9.6320	78.9807	100.0000	
  6685	 9.7565	26.2720	18.5558	23.3583	-39.3663	-9.6320	78.9701	100.0000	
  6686	 9.7561	26.2779	18.5562	23.3652	-39.3663	-9.6320	78.9595	100.0000	
  6687	 9.7573	26.2849	18.5587	23.3735	-39.3663	-9.6320	78.9480	100.0000	
  6688	 9.7587	26.2952	18.5634	23.3832	-39.3663	-9.6320	78.9533	100.0000	
  6689	 9.7624	26.3038	18.5680	23.3928	-39.3663	-9.6320	78.9418	100.0000	
  6690	 9.7652	26.3118	18.5706	23.4011	-39.3663	-9.6320	78.9321	100.0000	
  6691	 9.7671	26.3161	18.5722	23.4062	-39.3663	-9.6320	78.9224	100.0000	
  6692	 9.7681	26.3199	18.5732	23.4108	-39.3663	-9.6320	78.9126	100.0000	
  6693	 9.7683	26.3231	18.5727	23.4145	-39.3663	-9.6320	78.9037	100.0000	
  6694	 9.7669	26.3269	18.5715	23.4178	-39.3663	-9.6320	78.9037	100.0000	
  6695	 9.7656	26.3307	18.5717	23.4205	-39.3663	-9.6320	78.9117	100.0000	
  6696	 9.7649	26.3334	18.5698	23.4233	-39.3663	-9.6320	78.9037	100.0000	
  6697	 9.7643	26.3361	18.5700	23.4261	-39.3663	-9.6320	78.9029	100.0000	
  6698	 9.7637	26.3388	18.5695	23.4284	-39.3663	-9.6320	78.9029	100.0000	
  6699	 9.7638	26.3404	18.5702	23.4303	-39.3663	-9.6320	78.9020	100.0000	
  6700	 9.7631	26.3431	18.5703	23.4317	-39.3663	-9.6320	78.9109	100.0000	
  6701	 9.7624	26.3442	18.5684	23.4331	-39.3663	-9.6320	78.9029	100.0000	
  6702	 9.7601	26.3459	18.5651	23.4349	-39.3663	-9.6320	78.8949	100.0000	
  6703	 9.7594	26.3470	18.5638	23.4368	-39.3663	-9.6320	78.8860	100.0000	
  6704	 9.7588	26.3497	18.5633	23.4391	-39.3663	-9.6320	78.8860	100.0000	
  6705	 9.7566	26.3529	18.5634	23.4405	-39.3663	-9.6320	78.9029	100.0000	
  6706	 9.7568	26.3561	18.5635	23.4433	-39.3663	-9.6320	78.9029	100.0000	
  6707	 9.7570	26.3594	18.5664	23.4451	-39.3663	-9.6320	78.9189	100.0000	
  6708	 9.7580	26.3631	18.5687	23.4492	-39.3663	-9.6320	78.9171	100.0000	
  6709	 9.7605	26.3664	18.5716	23.4538	-39.3663	-9.6320	78.9065	100.0000	
  6710	 9.7623	26.3690	18.5719	23.4580	-39.3663	-9.6320	78.8888	100.0000	
  6711	 9.7625	26.3723	18.5735	23.4617	-39.3663	-9.6320	78.8871	100.0000	
  6712	 9.7651	26.3755	18.5758	23.4658	-39.3663	-9.6320	78.8774	100.0000	
  6713	 9.7669	26.3798	18.5801	23.4699	-39.3663	-9.6320	78.8836	100.0000	
  6714	 9.7703	26.3835	18.5825	23.4755	-39.3663	-9.6320	78.8651	100.0000	
  6715	 9.7737	26.3873	18.5862	23.4805	-39.3663	-9.6320	78.8545	100.0000	
  6716	 9.7764	26.3921	18.5899	23.4856	-39.3663	-9.6320	78.8528	100.0000	
  6717	 9.7797	26.3959	18.5942	23.4897	-39.3663	-9.6320	78.8510	100.0000	
  6718	 9.7823	26.3991	18.5965	23.4939	-39.3663	-9.6320	78.8413	100.0000	
  6719	 9.7841	26.4018	18.5987	23.4980	-39.3663	-9.6320	78.8308	100.0000	
  6720	 9.7890	26.4050	18.6032	23.5035	-39.3663	-9.6320	78.8113	100.0000	
  6721	 9.7932	26.4093	18.6089	23.5086	-39.3663	-9.6320	78.8088	100.0000	
  6722	 9.7983	26.4141	18.6127	23.5150	-39.3663	-9.6320	78.7902	100.0000	
  6723	 9.8041	26.4178	18.6177	23.5196	-39.3663	-9.6320	78.7805	100.0000	
  6724	 9.8091	26.4226	18.6221	23.5251	-39.3663	-9.6320	78.7708	100.0000	
  6725	 9.8126	26.4280	18.6278	23.5301	-39.3663	-9.6320	78.7771	100.0000	
  6726	 9.8168	26.4323	18.6315	23.5352	-39.3663	-9.6320	78.7673	100.0000	
  6727	 9.8187	26.4366	18.6338	23.5393	-39.3663	-9.6320	78.7665	100.0000	
  6728	 9.8212	26.4398	18.6354	23.5430	-39.3663	-9.6320	78.7577	100.0000	
  6729	 9.8222	26.4435	18.6376	23.5458	-39.3663	-9.6320	78.7657	100.0000	
  6730	 9.8232	26.4457	18.6391	23.5481	-39.3663	-9.6320	78.7648	100.0000	
  6731	 9.8233	26.4473	18.6392	23.5495	-39.3663	-9.6320	78.7648	100.0000	
  6732	 9.8225	26.4484	18.6372	23.5509	-39.3663	-9.6320	78.7568	100.0000	
  6733	 9.8210	26.4489	18.6359	23.5513	-39.3663	-9.6320	78.7568	100.0000	
  6734	 9.8178	26.4484	18.6318	23.5514	-39.3663	-9.6320	78.7488	100.0000	
  6735	 9.8129	26.4468	18.6270	23.5496	-39.3663	-9.6320	78.7496	100.0000	
  6736	 9.8081	26.4453	18.6221	23.5477	-39.3663	-9.6320	78.7505	100.0000	
  6737	 9.8039	26.4426	18.6172	23.5459	-39.3663	-9.6320	78.7425	100.0000	
  6738	 9.7975	26.4416	18.6110	23.5446	-39.3663	-9.6320	78.7434	100.0000	
  6739	 9.7910	26.4389	18.6048	23.5419	-39.3663	-9.6320	78.7442	100.0000	
  6740	 9.7860	26.4341	18.5978	23.5387	-39.3663	-9.6320	78.7282	100.0000	
  6741	 9.7787	26.4309	18.5908	23.5355	-39.3663	-9.6320	78.7291	100.0000	
  6742	 9.7713	26.4278	18.5832	23.5333	-39.3663	-9.6320	78.7211	100.0000	
  6743	 9.7640	26.4246	18.5756	23.5310	-39.3663	-9.6320	78.7131	100.0000	
  6744	 9.7575	26.4219	18.5686	23.5292	-39.3663	-9.6320	78.7051	100.0000	
  6745	 9.7511	26.4209	18.5632	23.5283	-39.3663	-9.6320	78.7051	100.0000	
  6746	 9.7455	26.4204	18.5585	23.5293	-39.3663	-9.6320	78.6954	100.0000	
  6747	 9.7408	26.4205	18.5564	23.5293	-39.3663	-9.6320	78.7026	100.0000	
  6748	 9.7368	26.4210	18.5531	23.5312	-39.3663	-9.6320	78.6929	100.0000	
  6749	 9.7345	26.4227	18.5505	23.5335	-39.3663	-9.6320	78.6840	100.0000	
  6750	 9.7307	26.4249	18.5473	23.5368	-39.3663	-9.6320	78.6743	100.0000	
  6751	 9.7276	26.4260	18.5448	23.5391	-39.3663	-9.6320	78.6646	100.0000	
  6752	 9.7238	26.4281	18.5422	23.5414	-39.3663	-9.6320	78.6638	100.0000	
  6753	 9.7207	26.4292	18.5402	23.5428	-39.3663	-9.6320	78.6629	100.0000	
  6754	 9.7175	26.4304	18.5376	23.5452	-39.3663	-9.6320	78.6532	100.0000	
  6755	 9.7137	26.4325	18.5357	23.5466	-39.3663	-9.6320	78.6612	100.0000	
  6756	 9.7106	26.4336	18.5324	23.5485	-39.3663	-9.6320	78.6524	100.0000	
  6757	 9.7082	26.4337	18.5297	23.5494	-39.3663	-9.6320	78.6435	100.0000	
  6758	 9.7051	26.4348	18.5278	23.5508	-39.3663	-9.6320	78.6427	100.0000	
  6759	 9.7028	26.4364	18.5259	23.5536	-39.3663	-9.6320	78.6330	100.0000	
  6760	 9.7014	26.4386	18.5254	23.5559	-39.3663	-9.6320	78.6321	100.0000	
  6761	 9.7015	26.4402	18.5248	23.5582	-39.3663	-9.6320	78.6233	100.0000	
  6762	 9.7000	26.4424	18.5243	23.5605	-39.3663	-9.6320	78.6224	100.0000	
  6763	 9.6986	26.4445	18.5230	23.5624	-39.3663	-9.6320	78.6224	100.0000	
  6764	 9.6963	26.4462	18.5224	23.5633	-39.3663	-9.6320	78.6304	100.0000	
  6765	 9.6947	26.4467	18.5211	23.5638	-39.3663	-9.6320	78.6304	100.0000	
  6766	 9.6900	26.4468	18.5170	23.5638	-39.3663	-9.6320	78.6304	100.0000	
  6767	 9.6868	26.4462	18.5142	23.5634	-39.3663	-9.6320	78.6304	100.0000	
  6768	 9.6844	26.4463	18.5116	23.5643	-39.3663	-9.6320	78.6216	100.0000	
  6769	 9.6828	26.4468	18.5116	23.5643	-39.3663	-9.6320	78.6296	100.0000	
  6770	 9.6821	26.4479	18.5117	23.5657	-39.3663	-9.6320	78.6287	100.0000	
  6771	 9.6822	26.4495	18.5125	23.5676	-39.3663	-9.6320	78.6279	100.0000	
  6772	 9.6816	26.4522	18.5132	23.5694	-39.3663	-9.6320	78.6359	100.0000	
  6773	 9.6808	26.4533	18.5126	23.5703	-39.3663	-9.6320	78.6359	100.0000	
  6774	 9.6785	26.4533	18.5112	23.5694	-39.3663	-9.6320	78.6447	100.0000	
  6775	 9.6760	26.4517	18.5085	23.5690	-39.3663	-9.6320	78.6359	100.0000	
  6776	 9.6728	26.4512	18.5063	23.5676	-39.3663	-9.6320	78.6447	100.0000	
  6777	 9.6711	26.4501	18.5049	23.5667	-39.3663	-9.6320	78.6447	100.0000	
  6778	 9.6702	26.4480	18.5041	23.5649	-39.3663	-9.6320	78.6447	100.0000	
  6779	 9.6701	26.4464	18.5033	23.5630	-39.3663	-9.6320	78.6456	100.0000	
  6780	 9.6692	26.4442	18.5018	23.5607	-39.3663	-9.6320	78.6464	100.0000	
  6781	 9.6699	26.4431	18.5025	23.5598	-39.3663	-9.6320	78.6464	100.0000	
  6782	 9.6699	26.4431	18.5025	23.5598	-39.3663	-9.6320	78.6464	100.0000	
  6783	 9.6691	26.4426	18.5011	23.5589	-39.3663	-9.6320	78.6473	100.0000	
  6784	 9.6690	26.4410	18.4983	23.5584	-39.3663	-9.6320	78.6313	100.0000	
  6785	 9.6689	26.4394	18.4969	23.5575	-39.3663	-9.6320	78.6233	100.0000	
  6786	 9.6688	26.4378	18.4961	23.5557	-39.3663	-9.6320	78.6241	100.0000	
  6787	 9.6672	26.4367	18.4953	23.5538	-39.3663	-9.6320	78.6330	100.0000	
  6788	 9.6663	26.4362	18.4946	23.5534	-39.3663	-9.6320	78.6330	100.0000	
  6789	 9.6647	26.4351	18.4925	23.5520	-39.3663	-9.6320	78.6338	100.0000	
  6790	 9.6630	26.4340	18.4897	23.5502	-39.3663	-9.6320	78.6355	100.0000	
  6791	 9.6597	26.4319	18.4868	23.5484	-39.3663	-9.6320	78.6355	100.0000	
  6792	 9.6573	26.4303	18.4821	23.5479	-39.3663	-9.6320	78.6195	100.0000	
  6793	 9.6541	26.4298	18.4787	23.5484	-39.3663	-9.6320	78.6107	100.0000	
  6794	 9.6501	26.4304	18.4754	23.5503	-39.3663	-9.6320	78.6010	100.0000	
  6795	 9.6487	26.4325	18.4763	23.5535	-39.3663	-9.6320	78.5985	100.0000	
  6796	 9.6474	26.4379	18.4779	23.5586	-39.3663	-9.6320	78.6047	100.0000	
  6797	 9.6477	26.4428	18.4803	23.5641	-39.3663	-9.6320	78.6022	100.0000	
  6798	 9.6488	26.4482	18.4827	23.5710	-39.3663	-9.6320	78.5909	100.0000	
  6799	 9.6493	26.4562	18.4853	23.5793	-39.3663	-9.6320	78.5884	100.0000	
  6800	 9.6505	26.4633	18.4871	23.5872	-39.3663	-9.6320	78.5779	100.0000	
  6801	 9.6510	26.4713	18.4903	23.5960	-39.3663	-9.6320	78.5745	100.0000	
  6802	 9.6547	26.4799	18.4957	23.6061	-39.3663	-9.6320	78.5623	100.0000	
  6803	 9.6583	26.4885	18.5004	23.6158	-39.3663	-9.6320	78.5509	100.0000	
  6804	 9.6636	26.4966	18.5063	23.6249	-39.3663	-9.6320	78.5396	100.0000	
  6805	 9.6680	26.5041	18.5122	23.6328	-39.3663	-9.6320	78.5371	100.0000	
  6806	 9.6724	26.5116	18.5161	23.6406	-39.3663	-9.6320	78.5274	100.0000	
  6807	 9.6728	26.5181	18.5192	23.6466	-39.3663	-9.6320	78.5337	100.0000	
  6808	 9.6739	26.5235	18.5208	23.6516	-39.3663	-9.6320	78.5329	100.0000	
  6809	 9.6749	26.5272	18.5224	23.6553	-39.3663	-9.6320	78.5321	100.0000	
  6810	 9.6751	26.5305	18.5220	23.6590	-39.3663	-9.6320	78.5232	100.0000	
  6811	 9.6768	26.5315	18.5214	23.6614	-39.3663	-9.6320	78.5064	100.0000	
  6812	 9.6759	26.5310	18.5194	23.6614	-39.3663	-9.6320	78.4984	100.0000	
  6813	 9.6751	26.5305	18.5187	23.6609	-39.3663	-9.6320	78.4984	100.0000	
  6814	 9.6734	26.5278	18.5165	23.6582	-39.3663	-9.6320	78.4993	100.0000	
  6815	 9.6709	26.5262	18.5136	23.6563	-39.3663	-9.6320	78.5001	100.0000	
  6816	 9.6691	26.5235	18.5095	23.6550	-39.3663	-9.6320	78.4841	100.0000	
  6817	 9.6650	26.5208	18.5039	23.6527	-39.3663	-9.6320	78.4770	100.0000	
  6818	 9.6609	26.5182	18.5010	23.6495	-39.3663	-9.6320	78.4858	100.0000	
  6819	 9.6569	26.5171	18.4989	23.6481	-39.3663	-9.6320	78.4938	100.0000	
  6820	 9.6537	26.5166	18.4955	23.6486	-39.3663	-9.6320	78.4849	100.0000	
  6821	 9.6520	26.5156	18.4948	23.6482	-39.3663	-9.6320	78.4841	100.0000	
  6822	 9.6528	26.5161	18.4949	23.6495	-39.3663	-9.6320	78.4753	100.0000	
  6823	 9.6529	26.5177	18.4957	23.6514	-39.3663	-9.6320	78.4745	100.0000	
  6824	 9.6539	26.5199	18.4965	23.6546	-39.3663	-9.6320	78.4648	100.0000	
  6825	 9.6548	26.5220	18.4973	23.6565	-39.3663	-9.6320	78.4648	100.0000	
  6826	 9.6533	26.5242	18.4961	23.6583	-39.3663	-9.6320	78.4648	100.0000	
  6827	 9.6550	26.5252	18.4969	23.6602	-39.3663	-9.6320	78.4560	100.0000	
  6828	 9.6542	26.5263	18.4970	23.6616	-39.3663	-9.6320	78.4552	100.0000	
  6829	 9.6543	26.5279	18.4977	23.6634	-39.3663	-9.6320	78.4543	100.0000	
  6830	 9.6544	26.5296	18.4979	23.6662	-39.3663	-9.6320	78.4447	100.0000	
  6831	 9.6537	26.5306	18.4980	23.6676	-39.3663	-9.6320	78.4438	100.0000	
  6832	 9.6537	26.5306	18.4967	23.6680	-39.3663	-9.6320	78.4358	100.0000	
  6833	 9.6521	26.5296	18.4939	23.6676	-39.3663	-9.6320	78.4279	100.0000	
  6834	 9.6496	26.5280	18.4905	23.6667	-39.3663	-9.6320	78.4199	100.0000	
  6835	 9.6471	26.5264	18.4891	23.6658	-39.3663	-9.6320	78.4190	100.0000	
  6836	 9.6447	26.5264	18.4864	23.6667	-39.3663	-9.6320	78.4102	100.0000	
  6837	 9.6431	26.5253	18.4857	23.6663	-39.3663	-9.6320	78.4094	100.0000	
  6838	 9.6407	26.5254	18.4850	23.6658	-39.3663	-9.6320	78.4174	100.0000	
  6839	 9.6383	26.5254	18.4849	23.6644	-39.3663	-9.6320	78.4342	100.0000	
  6840	 9.6375	26.5248	18.4836	23.6649	-39.3663	-9.6320	78.4254	100.0000	
  6841	 9.6367	26.5243	18.4836	23.6649	-39.3663	-9.6320	78.4245	100.0000	
  6842	 9.6327	26.5249	18.4809	23.6658	-39.3663	-9.6320	78.4237	100.0000	
  6843	 9.6312	26.5254	18.4803	23.6668	-39.3663	-9.6320	78.4229	100.0000	
  6844	 9.6305	26.5265	18.4811	23.6686	-39.3663	-9.6320	78.4212	100.0000	
  6845	 9.6306	26.5281	18.4832	23.6700	-39.3663	-9.6320	78.4284	100.0000	
  6846	 9.6323	26.5308	18.4860	23.6718	-39.3663	-9.6320	78.4364	100.0000	
  6847	 9.6339	26.5319	18.4895	23.6727	-39.3663	-9.6320	78.4436	100.0000	
  6848	 9.6356	26.5329	18.4909	23.6736	-39.3663	-9.6320	78.4436	100.0000	
  6849	 9.6356	26.5329	18.4915	23.6727	-39.3663	-9.6320	78.4524	100.0000	
  6850	 9.6372	26.5340	18.4929	23.6736	-39.3663	-9.6320	78.4524	100.0000	
  6851	 9.6398	26.5372	18.4978	23.6754	-39.3663	-9.6320	78.4684	100.0000	
  6852	 9.6432	26.5410	18.5007	23.6786	-39.3663	-9.6320	78.4684	100.0000	
  6853	 9.6473	26.5436	18.5049	23.6814	-39.3663	-9.6320	78.4675	100.0000	
  6854	 9.6523	26.5468	18.5099	23.6846	-39.3663	-9.6320	78.4667	100.0000	
  6855	 9.6557	26.5506	18.5155	23.6868	-39.3663	-9.6320	78.4827	100.0000	
  6856	 9.6582	26.5538	18.5177	23.6896	-39.3663	-9.6320	78.4827	100.0000	
  6857	 9.6615	26.5559	18.5224	23.6900	-39.3663	-9.6320	78.4994	100.0000	
  6858	 9.6633	26.5586	18.5246	23.6914	-39.3663	-9.6320	78.5082	100.0000	
  6859	 9.6666	26.5607	18.5287	23.6927	-39.3663	-9.6320	78.5162	100.0000	
  6860	 9.6684	26.5650	18.5323	23.6950	-39.3663	-9.6320	78.5330	100.0000	
  6861	 9.6703	26.5693	18.5372	23.6982	-39.3663	-9.6320	78.5481	100.0000	
  6862	 9.6730	26.5758	18.5416	23.7037	-39.3663	-9.6320	78.5552	100.0000	
  6863	 9.6775	26.5833	18.5488	23.7097	-39.3663	-9.6320	78.5703	100.0000	
  6864	 9.6842	26.5908	18.5554	23.7179	-39.3663	-9.6320	78.5598	100.0000	
  6865	 9.6877	26.5962	18.5597	23.7221	-39.3663	-9.6320	78.5678	100.0000	
  6866	 9.6871	26.5989	18.5598	23.7235	-39.3663	-9.6320	78.5766	100.0000	
  6867	 9.6864	26.6000	18.5618	23.7234	-39.3663	-9.6320	78.5926	100.0000	
  6868	 9.6865	26.6016	18.5632	23.7244	-39.3663	-9.6320	78.6005	100.0000	
  6869	 9.6857	26.6027	18.5639	23.7248	-39.3663	-9.6320	78.6085	100.0000	
  6870	 9.6850	26.6038	18.5647	23.7253	-39.3663	-9.6320	78.6164	100.0000	
  6871	 9.6858	26.6043	18.5680	23.7248	-39.3663	-9.6320	78.6324	100.0000	
  6872	 9.6876	26.6070	18.5709	23.7266	-39.3663	-9.6320	78.6403	100.0000	
  6873	 9.6917	26.6096	18.5764	23.7289	-39.3663	-9.6320	78.6474	100.0000	
  6874	 9.6959	26.6139	18.5807	23.7316	-39.3663	-9.6320	78.6562	100.0000	
  6875	 9.7016	26.6160	18.5855	23.7334	-39.3663	-9.6320	78.6562	100.0000	
  6876	 9.7065	26.6176	18.5904	23.7352	-39.3663	-9.6320	78.6554	100.0000	
  6877	 9.7121	26.6197	18.5973	23.7370	-39.3663	-9.6320	78.6625	100.0000	
  6878	 9.7195	26.6229	18.6037	23.7411	-39.3663	-9.6320	78.6529	100.0000	
  6879	 9.7261	26.6272	18.6120	23.7438	-39.3663	-9.6320	78.6688	100.0000	
  6880	 9.7335	26.6320	18.6217	23.7475	-39.3663	-9.6320	78.6839	100.0000	
  6881	 9.7425	26.6362	18.6308	23.7520	-39.3663	-9.6320	78.6822	100.0000	
  6882	 9.7514	26.6404	18.6379	23.7566	-39.3663	-9.6320	78.6734	100.0000	
  6883	 9.7580	26.6447	18.6449	23.7598	-39.3663	-9.6320	78.6813	100.0000	
  6884	 9.7662	26.6484	18.6526	23.7634	-39.3663	-9.6320	78.6805	100.0000	
  6885	 9.7743	26.6521	18.6610	23.7675	-39.3663	-9.6320	78.6788	100.0000	
  6886	 9.7833	26.6564	18.6694	23.7716	-39.3663	-9.6320	78.6779	100.0000	
  6887	 9.7923	26.6606	18.6778	23.7757	-39.3663	-9.6320	78.6771	100.0000	
  6888	 9.7988	26.6632	18.6827	23.7789	-39.3663	-9.6320	78.6683	100.0000	
  6889	 9.8028	26.6643	18.6863	23.7812	-39.3663	-9.6320	78.6587	100.0000	
  6890	 9.8060	26.6648	18.6891	23.7830	-39.3663	-9.6320	78.6491	100.0000	
  6891	 9.8077	26.6659	18.6898	23.7834	-39.3663	-9.6320	78.6499	100.0000	
  6892	 9.8069	26.6653	18.6884	23.7825	-39.3663	-9.6320	78.6507	100.0000	
  6893	 9.8051	26.6627	18.6882	23.7798	-39.3663	-9.6320	78.6587	100.0000	
  6894	 9.8034	26.6600	18.6854	23.7779	-39.3663	-9.6320	78.6507	100.0000	
  6895	 9.8016	26.6573	18.6826	23.7761	-39.3663	-9.6320	78.6428	100.0000	
  6896	 9.7999	26.6546	18.6811	23.7738	-39.3663	-9.6320	78.6428	100.0000	
  6897	 9.7974	26.6530	18.6803	23.7720	-39.3663	-9.6320	78.6507	100.0000	
  6898	 9.7949	26.6514	18.6782	23.7706	-39.3663	-9.6320	78.6507	100.0000	
  6899	 9.7916	26.6493	18.6740	23.7692	-39.3663	-9.6320	78.6428	100.0000	
  6900	 9.7883	26.6472	18.6705	23.7670	-39.3663	-9.6320	78.6436	100.0000	
  6901	 9.7850	26.6450	18.6676	23.7651	-39.3663	-9.6320	78.6436	100.0000	
  6902	 9.7825	26.6418	18.6641	23.7628	-39.3663	-9.6320	78.6357	100.0000	
  6903	 9.7800	26.6402	18.6626	23.7605	-39.3663	-9.6320	78.6445	100.0000	
  6904	 9.7783	26.6391	18.6612	23.7596	-39.3663	-9.6320	78.6445	100.0000	
  6905	 9.7768	26.6397	18.6605	23.7592	-39.3663	-9.6320	78.6533	100.0000	
  6906	 9.7761	26.6408	18.6599	23.7601	-39.3663	-9.6320	78.6533	100.0000	
  6907	 9.7770	26.6429	18.6614	23.7624	-39.3663	-9.6320	78.6524	100.0000	
  6908	 9.7796	26.6478	18.6630	23.7675	-39.3663	-9.6320	78.6436	100.0000	
  6909	 9.7840	26.6553	18.6688	23.7739	-39.3663	-9.6320	78.6507	100.0000	
  6910	 9.7901	26.6639	18.6734	23.7822	-39.3663	-9.6320	78.6420	100.0000	
  6911	 9.7978	26.6735	18.6801	23.7918	-39.3663	-9.6320	78.6323	100.0000	
  6912	 9.8048	26.6842	18.6868	23.8015	-39.3663	-9.6320	78.6315	100.0000	
  6913	 9.8133	26.6944	18.6942	23.8116	-39.3663	-9.6320	78.6219	100.0000	
  6914	 9.8203	26.7051	18.7029	23.8212	-39.3663	-9.6320	78.6282	100.0000	
  6915	 9.8289	26.7153	18.7103	23.8314	-39.3663	-9.6320	78.6185	100.0000	
  6916	 9.8367	26.7266	18.7177	23.8415	-39.3663	-9.6320	78.6177	100.0000	
  6917	 9.8453	26.7384	18.7252	23.8530	-39.3663	-9.6320	78.6081	100.0000	
  6918	 9.8523	26.7491	18.7326	23.8631	-39.3663	-9.6320	78.6064	100.0000	
  6919	 9.8601	26.7604	18.7413	23.8727	-39.3663	-9.6320	78.6135	100.0000	
  6920	 9.8654	26.7701	18.7466	23.8815	-39.3663	-9.6320	78.6127	100.0000	
  6921	 9.8707	26.7781	18.7525	23.8893	-39.3663	-9.6320	78.6110	100.0000	
  6922	 9.8743	26.7867	18.7557	23.8967	-39.3663	-9.6320	78.6110	100.0000	
  6923	 9.8763	26.7926	18.7580	23.9008	-39.3663	-9.6320	78.6198	100.0000	
  6924	 9.8765	26.7959	18.7588	23.9026	-39.3663	-9.6320	78.6285	100.0000	
  6925	 9.8742	26.7975	18.7588	23.9026	-39.3663	-9.6320	78.6452	100.0000	
  6926	 9.8709	26.7954	18.7558	23.8994	-39.3663	-9.6320	78.6549	100.0000	
  6927	 9.8683	26.7921	18.7536	23.8967	-39.3663	-9.6320	78.6549	100.0000	
  6928	 9.8650	26.7900	18.7501	23.8944	-39.3663	-9.6320	78.6557	100.0000	
  6929	 9.8633	26.7873	18.7466	23.8921	-39.3663	-9.6320	78.6486	100.0000	
