OxySoft export of	C:\Artinis NIRS\NIRS Data\LIGHTSHIELD010_ONOFF_6_22_23								
Export date	7/18/2023 16:26								
Start of measurement	10:54.5								
									
Data file sample rate	10	Hz							
Data file duration	2760.8	s							
Data file total number of samples	27608								
									
Description									
Optode-template	PortaMon TSI Fit Factor								
Optode distance (mm)	35								
Optode gradients (mm)	5								
DPF	4								
									
Device id	1328								
# Receivers	1								
# Light sources	6								
# ADC	0								
									
Light source wavelengths									
Device	Tx	Wavelength							
1	1	758	nm						
1	2	853	nm						
1	3	758	nm						
1	4	853	nm						
1	5	757	nm						
1	6	852	nm						
									
Export sample rate	10	Hz							
Export time span	0	2760.8							
Export time span (sample numbers)	0	27608							
									
									
Legend									
Column	Trace (Measurement)								
1	(Sample number)								
14	Rx1-Tx1 O2Hb (Mov avg) (LIGHTSHIELD010_ONOFF_6_22_23)								
15	Rx1-Tx1 HHb (Mov avg) (LIGHTSHIELD010_ONOFF_6_22_23)								
16	Rx1-Tx2 O2Hb (Mov avg) (LIGHTSHIELD010_ONOFF_6_22_23)								
17	Rx1-Tx2 HHb (Mov avg) (LIGHTSHIELD010_ONOFF_6_22_23)								
18	Rx1-Tx3 O2Hb (Mov avg) (LIGHTSHIELD010_ONOFF_6_22_23)								
19	Rx1-Tx3 HHb (Mov avg) (LIGHTSHIELD010_ONOFF_6_22_23)								
20	"Rx1-Tx1,Tx2,Tx3 TSI% (Mov avg) (LIGHTSHIELD010_ONOFF_6_22_23)"								
21	"Rx1-Tx1,Tx2,Tx3 TSI Fit Factor (Mov avg) (LIGHTSHIELD010_ONOFF_6_22_23)"								
38	(Event)								
									
1	14	15	16	17	18	19	20	21	38
0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	
4	0	0	0	0	0	0	0	0	
5	0	0	0	0	0	0	0	0	
6	0	0	0	0	0	0	0	0	
7	0	0	0	0	0	0	0	0	
8	0	0	0	0	0	0	0	0	
9	0	0	0	0	0	0	0	0	
10	0	0	0	0	0	0	0	0	
11	0	0	0	0	0	0	0	0	
12	0	0	0	0	0	0	0	0	
13	0	0	0	0	0	0	0	0	
14	0	0	0	0	0	0	0	0	
15	0	0	0	0	0	0	0	0	
16	0	0	0	0	0	0	0	0	
17	0	0	0	0	0	0	0	0	
18	0	0	0	0	0	0	0	0	
19	0	0	0	0	0	0	0	0	
20	0	0	0	0	0	0	0	0	
21	0	0	0	0	0	0	0	0	
22	0	0	0	0	0	0	0	0	
23	0	0	0	0	0	0	0	0	
24	0	0	0	0	0	0	0	0	
25	0	0	0	0	0	0	0	0	
26	0	0	0	0	0	0	0	0	
27	0	0	0	0	0	0	0	0	
28	0	0	0	0	0	0	0	0	
29	0	0	0	0	0	0	0	0	
30	0	0	0	0	0	0	0	0	
31	0	0	0	0	0	0	0	0	
32	0	0	0	0	0	0	0	0	
33	0	0	0	0	0	0	0	0	
34	0	0	0	0	0	0	0	0	
35	0	0	0	0	0	0	0	0	
36	0	0	0	0	0	0	0	0	
37	0	0	0	0	0	0	0	0	
38	0	0	0	0	0	0	0	0	
39	0	0	0	0	0	0	0	0	
40	0	0	0	0	0	0	0	0	
41	0	0	0	0	0	0	0	0	
42	0	0	0	0	0	0	0	0	
43	0	0	0	0	0	0	0	0	
44	0	0	0	0	0	0	0	0	
45	0	0	0	0	0	0	0	0	
46	0	0	0	0	0	0	0	0	
47	-20.8894024	-24.9817772	-40.5390816	-39.5319519	-13.7029371	-28.3626671	79.9374847	97.4019928	
48	-20.8894024	-24.9817772	-40.5390816	-39.5319519	-13.7029371	-28.3626671	79.9374847	97.4019928	
49	-20.8894024	-24.9817772	-40.5390816	-39.5319519	-13.7029371	-28.3626671	79.9374847	97.4019928	
50	-20.8894024	-24.9817772	-40.5390816	-39.5319519	-13.7029371	-28.3626671	79.9374847	97.4019928	
51	-20.8894024	-24.9817772	-40.5390816	-39.5319519	-13.7029371	-28.3626671	79.9374847	97.4019928	
52	-20.5462914	-24.8005962	-39.9967384	-39.3522873	-13.759387	-28.0383091	79.9374847	97.5731354	
53	-19.1073608	-23.8245125	-38.5623627	-38.5311241	-13.3711843	-27.0717354	79.579895	97.7696609	
54	-17.9586754	-22.420002	-37.7091942	-37.8800659	-13.1674986	-26.4645271	80.4679108	97.7248154	
55	-19.1830235	-22.7613411	-39.2763062	-38.6123276	-14.1441031	-28.2142677	86.3733597	97.5999985	
56	-22.0287247	-24.3723392	-41.7975769	-40.4368172	-15.018611	-30.3785725	88.5023499	97.1312714	
57	-24.210928	-26.3775349	-44.0846786	-42.0847244	-15.510066	-32.5680275	92.5209274	96.9103012	
58	-26.1642513	-28.2551136	-46.0872116	-43.6461449	-15.8238821	-34.6073456	96.3191071	96.689209	
59	-28.250864	-30.1332417	-48.6579552	-45.467926	-16.4560413	-36.7545624	99.6424103	96.5020294	
60	-26.9197845	-32.0948067	-49.2092628	-46.7372093	-15.3514776	-38.3805237	99.6424103	96.3589783	
61	-26.9220676	-32.0931702	-49.207222	-46.7372246	-15.3531981	-38.3792953	99.6424103	96.3606262	
62	-26.9220676	-32.0931702	-49.207222	-46.7372246	-15.3531981	-38.3792953	99.6424103	96.3606262	
63	-26.9220676	-32.0931702	-49.207222	-46.7372246	-15.3531981	-38.3792953	99.6424103	96.3606262	
64	-26.9220676	-32.0931702	-49.1458855	-46.7575951	-15.3559484	-38.3752098	99.6424103	96.3857422	
65	-26.6685791	-31.8050156	-48.9006844	-46.5898857	-15.4005461	-38.3090286	99.6424103	96.4423828	
66	-26.6914043	-31.7886524	-48.907753	-46.5944519	-15.3999968	-38.309845	99.6424103	96.4370346	
67	-27.0344181	-31.9682159	-49.4493866	-46.7736626	-15.3435469	-38.6342049	99.6424103	96.2659988	
68	-28.4733505	-32.9442978	-50.8837624	-47.5948257	-15.7317495	-39.6007767	100	96.0694733	
69	-30.0974426	-34.1799583	-52.1797638	-48.5359154	-15.8883429	-40.5184555	100	95.953743	
70	-31.0990505	-35.0446548	-52.8789101	-49.1234779	-15.4770117	-41.1169815	100	95.8770218	
71	-30.6608238	-35.6792259	-52.8718414	-49.1189117	-15.4831343	-41.1092148	100	96.112236	
72	-30.6638336	-35.676506	-52.8725471	-49.1193695	-15.482585	-41.1100311	100	96.1116791	
73	-30.6638336	-35.676506	-52.8725471	-49.1193695	-15.482585	-41.1100311	100	96.1116791	
74	-30.6638336	-35.676506	-52.8725471	-49.1193695	-15.482585	-41.1100311	100	96.1116791	
75	-30.6638336	-35.676506	-52.8725471	-49.1193695	-15.482585	-41.1100311	100	96.1116791	
76	-30.6638336	-35.676506	-52.8725471	-49.1193695	-15.482585	-41.1100311	100	96.1116791	
77	-30.6638336	-35.676506	-52.8725471	-49.1193695	-15.482585	-41.1100311	100	96.1116791	
78	-30.6638336	-35.676506	-52.8725471	-49.1193695	-15.482585	-41.1100311	100	96.1116791	
79	-30.6638336	-35.676506	-52.9338875	-49.098999	-15.4798307	-41.1141167	100	96.0865555	
80	-30.9173222	-35.9646606	-53.1790886	-49.2667084	-15.4352369	-41.1802979	100	96.0299149	
81	-30.8944988	-35.9810257	-53.1720161	-49.2621422	-15.4357862	-41.1794777	100	96.0352631	
82	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
83	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
84	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
85	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
86	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
87	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
88	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
89	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
90	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
91	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
92	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
93	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
94	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
95	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
96	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
97	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
98	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
99	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
100	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
101	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
102	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
103	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
104	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
105	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
106	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
107	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
108	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
109	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
110	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
111	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
112	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
113	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
114	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
115	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
116	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
117	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
118	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
119	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
120	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
121	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
122	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
123	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
124	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
125	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
126	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
127	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
128	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
129	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
130	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
131	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
132	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
133	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
134	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
135	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
136	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
137	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
138	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
139	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
140	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
141	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
142	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
143	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
144	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
145	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
146	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
147	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
148	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
149	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
150	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
151	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
152	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
153	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
154	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
155	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
156	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
157	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
158	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
159	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
160	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
161	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
162	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
163	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
164	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
165	-30.8945942	-35.9826431	-53.1727257	-49.2625999	-15.4357862	-41.1794777	100	96.0351639	
166	-30.9062538	-35.9652901	-53.1820946	-49.2486534	-15.4357862	-41.1794777	100	96.0365829	
167	-30.8982372	-35.9772186	-53.1752243	-49.2588806	-15.4357862	-41.1794777	100	96.0354156	
168	-30.8989658	-35.9761353	-53.1758461	-49.2579498	-15.4357862	-41.1794777	100	96.0355225	
169	-30.8989658	-35.9761353	-53.1758461	-49.2579498	-15.4357862	-41.1794777	100	96.0355225	
170	-30.8989658	-35.9761353	-53.1758461	-49.2579498	-15.4357862	-41.1794777	100	96.0355225	
171	-30.8989658	-35.9761353	-53.1758461	-49.2579498	-15.4357862	-41.1794777	100	96.0355225	
172	-30.8989658	-35.9761353	-53.1758461	-49.2579498	-15.4357862	-41.1794777	100	96.0355225	
173	-30.8989658	-35.9761353	-53.1758461	-49.2579498	-15.4357862	-41.1794777	100	96.0355225	
174	-30.8989658	-35.9761353	-53.1758461	-49.2579498	-15.4357862	-41.1794777	100	96.0355225	
175	-30.8989658	-35.9761353	-53.2645493	-49.1259422	-15.6334372	-40.8861618	99.9437561	96.0330353	
176	-30.9616413	-35.8828621	-53.6768303	-48.5123787	-16.3651409	-39.8003082	96.4589081	96.0394287	
177	-31.1073971	-35.665947	-54.0841179	-47.7689476	-17.181078	-38.589447	92.8248901	96.1000977	
178	-31.54175	-35.0195351	-54.3421059	-46.7211113	-18.1709957	-37.1203995	89.4974823	96.3083878	
179	-32.0541534	-33.9911652	-54.4767838	-45.462986	-19.1722012	-35.5222397	86.7815781	96.5492401	
180	-32.6313362	-32.8382187	-54.5197029	-44.1709175	-20.1215954	-33.8714142	84.4376297	96.8005295	
181	-32.9446259	-31.2753048	-54.2373772	-42.6341095	-20.9206448	-31.9717865	82.2580032	97.0583038	
182	-32.9994316	-29.3401299	-53.7478676	-40.8141708	-21.6376095	-29.8397007	79.872612	97.3214798	
183	-32.8143921	-27.1862698	-53.0404854	-38.8401718	-22.2124805	-27.5536308	77.4866333	97.5836487	
184	-32.5203018	-24.7722263	-52.2928925	-36.7615471	-22.8702946	-25.2370129	75.3315735	97.8455353	
185	-32.6471214	-22.7140369	-51.79533	-34.9777336	-23.5879707	-23.1712837	73.7458038	98.1051636	
186	-32.4704781	-20.4878349	-51.0708466	-33.0020218	-24.1789951	-20.8969383	71.5888748	98.3670273	
187	-32.1827011	-18.0732002	-50.2721252	-30.9210339	-24.7401505	-18.5571976	69.617363	98.6276779	
188	-31.8824139	-15.6349344	-49.4575157	-28.8244514	-25.2958088	-16.2150421	67.7043991	98.8893127	
189	-31.5668945	-13.1806078	-48.6207428	-26.7095566	-25.8413715	-13.8521719	65.7497559	99.1514893	
190	-31.2526989	-10.7084723	-47.6949043	-24.7091045	-26.1966438	-11.7756643	63.8634872	99.4169006	
