=FILTER('Export 1'!A48:I50	C:\Artinis NIRS\NIRS Data\LIGHTSHIELD_01_04_05_2023								
Export date	6/14/2023 10:16								
Start of measurement	04:19.0								
									
Data file sample rate	10	Hz							
Data file duration	3013.2	s							
Data file total number of samples	30132								
									
Description									
Optode-template	PortaMon TSI Fit Factor								
Optode distance (mm)	35								
Optode gradients (mm)	5								
DPF	4								
									
Device id	1328								
# Receivers	1								
# Light sources	6								
# ADC	0								
									
Light source wavelengths									
Device	Tx	Wavelength							
1	1	758	nm						
1	2	853	nm						
1	3	758	nm						
1	4	853	nm						
1	5	757	nm						
1	6	852	nm						
									
Export sample rate	10	Hz							
Export time span	0	3013.2							
Export time span (sample numbers)	0	30132							
									
									
Legend									
Column	Trace (Measurement)								
1	(Sample number)								
2	Rx1-Tx1 O2Hb (Mov avg) (LIGHTSHIELD_01_04_05_2023)								
3	Rx1-Tx1 HHb (Mov avg) (LIGHTSHIELD_01_04_05_2023)								
4	Rx1-Tx2 O2Hb (Mov avg) (LIGHTSHIELD_01_04_05_2023)								
5	Rx1-Tx2 HHb (Mov avg) (LIGHTSHIELD_01_04_05_2023)								
6	Rx1-Tx3 O2Hb (Mov avg) (LIGHTSHIELD_01_04_05_2023)								
7	Rx1-Tx3 HHb (Mov avg) (LIGHTSHIELD_01_04_05_2023)								
8	"Rx1-Tx1,Tx2,Tx3 TSI% (Mov avg) (LIGHTSHIELD_01_04_05_2023)"								
9	"Rx1-Tx1,Tx2,Tx3 TSI Fit Factor (Mov avg) (LIGHTSHIELD_01_04_05_2023)"								
10	(Event)								
									
Sample Numbe	Column2	Column3	Column4	Column5	Column6	Column7	Column8	Column9	Column10
1	2	3	4	5	6	7	8	9	10
0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	
4	0	0	0	0	0	0	0	0	
5	0	0	0	0	0	0	0	0	
6	0	0	0	0	0	0	0	0	
7	0	0	0	0	0	0	0	0	
8	0	0	0	0	0	0	0	0	
9	0	0	0	0	0	0	0	0	
10	0	0	0	0	0	0	0	0	
11	0	0	0	0	0	0	0	0	
12	0	0	0	0	0	0	0	0	
13	0	0	0	0	0	0	0	0	
14	0	0	0	0	0	0	0	0	
15	0	0	0	0	0	0	0	0	
16	0	0	0	0	0	0	0	0	
17	0	0	0	0	0	0	0	0	
18	0	0	0	0	0	0	0	0	
19	0	0	0	0	0	0	0	0	
20	0	0	0	0	0	0	0	0	
21	0	0	0	0	0	0	0	0	
22	0	0	0	0	0	0	0	0	
23	0	0	0	0	0	0	0	0	
24	0	0	0	0	0	0	0	0	
25	0	0	0	0	0	0	0	0	
26	0	0	0	0	0	0	0	0	
27	-0.0067911	-0.0074545	-0.0103686	-0.0147031	0.0065129	-0.0109999	61.9966545	98.8991776	
28	-0.007616	-0.0079876	-0.0131152	-0.0151437	0.0076821	-0.0114119	62.0016441	98.8980942	
29	-0.007616	-0.0079876	-0.0144466	-0.0146706	0.0106385	-0.0118353	62.0114326	98.8974152	
30	-0.0052376	-0.0080067	-0.0137389	-0.0142129	0.016002	-0.011862	62.0214119	98.8965225	
31	-0.0020342	-0.0074927	-0.011618	-0.0128434	0.0214341	-0.010668	62.0267754	98.8960495	
32	0.0011692	-0.0069796	-0.0102046	-0.0119298	0.0250085	-0.0106871	62.0315742	98.8956833	
33	0.0028186	-0.0059134	-0.0107463	-0.0096143	0.0280335	-0.0098879	62.0365639	98.8953552	
34	0.0036435	-0.0053812	-0.0099586	-0.0077718	0.0304387	-0.0094931	62.0415459	98.8958054	
35	0.0036435	-0.0053812	-0.0100406	-0.0091584	0.0309212	-0.0115301	62.0505943	98.8954544	
36	0.0028186	-0.0059134	-0.0142005	-0.0105107	0.0272115	-0.0139543	62.0496674	98.8946991	
37	0.0011692	-0.0069796	-0.0183604	-0.0118649	0.024051	-0.0171949	62.0535507	98.8943481	
38	0.0034514	-0.0086151	-0.0184425	-0.0132516	0.0239136	-0.0196382	62.0530014	98.8941956	
39	0.0074797	-0.0075689	-0.0156959	-0.012811	0.0274213	-0.0208761	62.0620461	98.8940964	
40	0.0115075	-0.0065228	-0.0142825	-0.0118974	0.029691	-0.0229246	62.0707321	98.8941498	
41	0.019372	-0.0076643	-0.0109122	-0.0123876	0.0354703	-0.026211	62.0795898	98.8937378	
42	0.0289817	-0.0061232	-0.0040057	-0.0105927	0.0432389	-0.0258429	62.0842056	98.8935776	
43	0.0354843	-0.0034777	0.0008599	-0.0087827	0.0479825	-0.0262739	62.093071	98.8936844	
44	0.0411625	-0.0013662	0.0043961	-0.0064996	0.0510762	-0.024254	62.0882721	98.8935242	
45	0.0444617	0.0007652	0.0058915	-0.0041993	0.0516942	-0.0238497	62.0877228	98.8938904	
46	0.0445576	0.0023826	0.0045602	-0.0037263	0.0504563	-0.0246584	62.0917892	98.8935928	
47	0.0461111	0.0018305	0.0039346	-0.0027974	0.0510075	-0.0254747	62.0916061	98.8937912	
48	0.0508681	0.0017923	0.0080125	-0.0028298	0.055753	-0.0259058	62.0964012	98.8936844	
49	0.0557213	0.0033716	0.0114648	-0.0019334	0.056989	-0.025099	62.0912323	98.893692	
50	0.0580998	0.0033525	0.0135857	-0.000562	0.0587762	-0.0251066	62.0912323	98.894455	
51	0.0612068	0.0022491	0.0163323	-0.0001214	0.0611146	-0.0259325	62.0912323	98.8952179	
