OxySoft export of	C:\Artinis NIRS\NIRS Data\LIGHTSHIELD_023_ONOFF_07_14_23								
Export date	7/20/2023 10:21								
Start of measurement	37:09.5								
									
Data file sample rate	10	Hz							
Data file duration	2799.1	s							
Data file total number of samples	27991								
									
Description									
Optode-template	PortaMon TSI Fit Factor								
Optode distance (mm)	35								
Optode gradients (mm)	5								
DPF	4								
									
Device id	1328								
# Receivers	1								
# Light sources	6								
# ADC	0								
									
Light source wavelengths									
Device	Tx	Wavelength							
1	1	758	nm						
1	2	853	nm						
1	3	758	nm						
1	4	853	nm						
1	5	757	nm						
1	6	852	nm						
									
Export sample rate	10	Hz							
Export time span	0	2799.1							
Export time span (sample numbers)	0	27991							
									
									
Legend									
Column	Trace (Measurement)								
1	(Sample number)								
2	Rx1-Tx1 O2Hb (Mov avg) (LIGHTSHIELD_023_ONOFF_07_14_23)								
3	Rx1-Tx1 HHb (Mov avg) (LIGHTSHIELD_023_ONOFF_07_14_23)								
4	Rx1-Tx2 O2Hb (Mov avg) (LIGHTSHIELD_023_ONOFF_07_14_23)								
5	Rx1-Tx2 HHb (Mov avg) (LIGHTSHIELD_023_ONOFF_07_14_23)								
6	Rx1-Tx3 O2Hb (Mov avg) (LIGHTSHIELD_023_ONOFF_07_14_23)								
7	Rx1-Tx3 HHb (Mov avg) (LIGHTSHIELD_023_ONOFF_07_14_23)								
8	"Rx1-Tx1,Tx2,Tx3 TSI% (Mov avg) (LIGHTSHIELD_023_ONOFF_07_14_23)"								
9	"Rx1-Tx1,Tx2,Tx3 TSI Fit Factor (Mov avg) (LIGHTSHIELD_023_ONOFF_07_14_23)"								
18	(Event)								
									
1	2	3	4	5	6	7	8	9	18
0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	
4	0	0	0	0	0	0	0	0	
5	0	0	0	0	0	0	0	0	
6	0	0	0	0	0	0	0	0	
7	0	0	0	0	0	0	0	0	
8	0	0	0	0	0	0	0	0	
9	0	0	0	0	0	0	0	0	
10	0	0	0	0	0	0	0	0	
11	0	0	0	0	0	0	0	0	
12	0	0	0	0	0	0	0	0	
13	0	0	0	0	0	0	0	0	
14	0	0	0	0	0	0	0	0	
15	0	0	0	0	0	0	0	0	
16	0	0	0	0	0	0	0	0	
17	0	0	0	0	0	0	0	0	
18	0	0	0	0	0	0	0	0	
19	0	0	0	0	0	0	0	0	
20	0	0	0	0	0	0	0	0	
21	0	0	0	0	0	0	0	0	
22	0	0	0	0	0	0	0	0	
23	0	0	0	0	0	0	0	0	
24	0	0	0	0	0	0	0	0	
25	0	0	0	0	0	0	0	0	
26	0	0	0	0	0	0	0	0	
27	0	0	0	0	0	0	0	0	
28	0	0	0	0	0	0	0	0	
29	0	0	0	0	0	0	0	0	
30	0	0	0	0	0	0	0	0	
31	0	0	0	0	0	0	0	0	
32	0	0	0	0	0	0	0	0	
33	0	0	0	0	0	0	0	0	
34	0	0	0	0	0	0	0	0	
35	0	0	0	0	0	0	0	0	
36	0	0	0	0	0	0	0	0	
37	0	0	0	0	0	0	0	0	
38	0	0	0	0	0	0	0	0	
39	0	0	0	0	0	0	0	0	
40	0	0	0	0	0	0	0	0	
41	0	0	0	0	0	0	0	0	
42	0	0	0	0	0	0	0	0	
43	0	0	0	0	0	0	0	0	
44	0	0	0	0	0	0	0	0	
45	0	0	0	0	0	0	0	0	
46	0	0	0	0	0	0	0	0	
47	0.038633	-0.217663	-0.5164936	-0.2589237	0.2312071	0.213367	63.7086792	92.9934845	
48	0.0344139	-0.2219431	-0.5340336	-0.279588	0.2364333	0.221477	63.6984024	93.024559	
49	0.0286423	-0.2256739	-0.552039	-0.2965519	0.2388289	0.2324634	63.6814232	93.0534363	
50	0.0244194	-0.229954	-0.5665959	-0.3126156	0.2406142	0.2430377	63.6621094	93.0792618	
51	0.0186478	-0.2336847	-0.5782383	-0.3254673	0.2418425	0.2544284	63.642849	93.1012192	
52	0.013601	-0.2384989	-0.5902546	-0.3332302	0.2442381	0.2654071	63.623661	93.1197891	
53	0.0103585	-0.2530329	-0.6054752	-0.3377316	0.2443678	0.2784381	63.5823631	93.1364746	
54	0.0142113	-0.2816508	-0.6226566	-0.3408291	0.2462218	0.2902332	63.519043	93.1517105	
55	0.0226303	-0.3135416	-0.6418827	-0.3439114	0.2474501	0.3016239	63.4466591	93.1674957	
56	0.0318695	-0.3449022	-0.6591404	-0.3483975	0.250952	0.3109699	63.3809929	93.183197	
57	0.0403839	-0.3751719	-0.6815708	-0.3482182	0.2504637	0.3235965	63.3063202	93.1985245	
58	0.0497223	-0.4049151	-0.6999195	-0.3480732	0.2505858	0.3366275	63.2316628	93.2123413	
59	0.0606133	-0.4352076	-0.7195118	-0.3460667	0.2512724	0.3488345	63.1569862	93.2253113	
60	0.0738846	-0.4655153	-0.7334049	-0.351041	0.2553923	0.3585849	63.0889969	93.2406082	
61	0.0847756	-0.4958079	-0.75434	-0.3485615	0.2571013	0.3679385	63.0209923	93.2526779	
62	0.0980469	-0.5261194	-0.7712696	-0.347501	0.2594359	0.3776965	62.9507103	93.2644043	
63	0.1097657	-0.5558779	-0.7895344	-0.3459675	0.2605956	0.3878742	62.8804359	93.276123	
64	0.123861	-0.5856592	-0.8065556	-0.3462956	0.2623122	0.3972278	62.8100815	93.2885208	
65	0.1363999	-0.6148836	-0.8249043	-0.3461468	0.2634718	0.4073978	62.7397957	93.3014374	
66	0.151323	-0.6441309	-0.8433293	-0.3473866	0.2663558	0.4163394	62.6716957	93.3156967	
67	0.1670662	-0.6728441	-0.8636387	-0.3458378	0.2679961	0.4244724	62.6034279	93.3281174	
68	0.1810089	-0.6918337	-0.8801106	-0.3484814	0.2730849	0.4301486	62.5595627	93.3429718	
69	0.1886803	-0.6962091	-0.8912571	-0.3530132	0.2747252	0.4382816	62.5331841	93.3579102	
70	0.1917893	-0.6973116	-0.9030293	-0.3566181	0.2792647	0.4447742	62.5226364	93.3728409	
71	0.1948944	-0.6984178	-0.9153431	-0.3579075	0.281523	0.4533115	62.5053596	93.3865738	
72	0.1980034	-0.6995203	-0.9257038	-0.3605969	0.2866118	0.4589877	62.4970398	93.399826	
73	0.2002846	-0.7011568	-0.9380177	-0.3618862	0.2899077	0.4646716	62.4864388	93.4121246	
74	0.2032982	-0.7038767	-0.9476689	-0.3641216	0.2932036	0.4703479	62.4736252	93.4235687	
75	0.2047554	-0.7060472	-0.9592732	-0.3649532	0.2947142	0.4760394	62.4607277	93.434166	
76	0.206308	-0.7065966	-0.9676808	-0.3690464	0.300276	0.4796787	62.4590721	93.4462357	
77	0.2047554	-0.7060472	-0.9774082	-0.3726666	0.302954	0.4849582	62.4552078	93.4581604	
78	0.2048508	-0.7044298	-0.9883946	-0.374429	0.3079054	0.4881931	62.4579163	93.4696198	
79	0.2033936	-0.7022592	-0.9980457	-0.3766606	0.311682	0.4918323	62.4606323	93.4803162	
80	0.2027604	-0.6995584	-1.007697	-0.378896	0.3171828	0.4942508	62.4677811	93.4912415	
81	0.2005745	-0.6963045	-1.0166386	-0.3806736	0.319792	0.4983096	62.4704247	93.50103	
82	0.1983887	-0.6930506	-1.0262898	-0.382909	0.3247435	0.5015368	62.4776421	93.5120773	
83	0.1953751	-0.6903307	-1.0364827	-0.3828289	0.3250792	0.507648	62.4736328	93.5212021	
84	0.1923653	-0.687607	-1.0461339	-0.3850605	0.331198	0.5104632	62.4832039	93.5323105	
85	0.1893555	-0.6848871	-1.0557011	-0.3859112	0.3338759	0.5157428	62.4837723	93.5422897	
86	0.1863419	-0.6821672	-1.065276	-0.3867581	0.3376601	0.5193896	62.4887733	93.5518112	
87	0.1833321	-0.6794435	-1.0735081	-0.3880779	0.3397124	0.5242648	62.4892731	93.5609131	
88	0.1803185	-0.6767237	-1.0817479	-0.3894016	0.3435652	0.5291247	62.4921379	93.5707855	
89	0.1765801	-0.6729204	-1.0906056	-0.3897907	0.3474104	0.5339923	62.4972229	93.5804214	
90	0.1728417	-0.6691133	-1.0975102	-0.3915837	0.350775	0.5408969	62.4979439	93.5909576	
91	0.1705567	-0.6674768	-1.1081685	-0.3878033	0.3511794	0.5482211	62.4895859	93.5983124	
92	0.1690995	-0.6653063	-1.1174916	-0.3844921	0.3573668	0.5522647	62.4947243	93.6061249	
93	0.1659943	-0.6642038	-1.1254796	-0.381654	0.3596327	0.560802	62.4866486	93.6140518	
94	0.1628853	-0.6631014	-1.1373814	-0.3760082	0.3641646	0.5672946	62.4852829	93.6218796	
95	0.1612374	-0.6641657	-1.1467046	-0.3727009	0.3658125	0.5754275	62.4727173	93.6294632	
96	0.1595856	-0.66523	-1.153983	-0.369405	0.3704131	0.5831409	62.4647903	93.6370316	
97	0.1579377	-0.6662981	-1.1618947	-0.3651821	0.3715727	0.5933108	62.4478836	93.6441879	
98	0.1571137	-0.6668283	-1.1685551	-0.362817	0.3761733	0.6010242	62.4398994	93.6522522	
99	0.1547333	-0.6668093	-1.1776265	-0.355344	0.3772719	0.6099734	62.4273453	93.6571121	
100	0.1539093	-0.6673433	-1.1894444	-0.3483174	0.3806365	0.616878	62.41922	93.6636124	
101	0.151529	-0.6673242	-1.20127	-0.3412869	0.3811095	0.625423	62.406601	93.6697083	
102	0.1491524	-0.6673052	-1.2111348	-0.3356602	0.3837874	0.6307025	62.4028244	93.6748505	
103	0.146772	-0.6672861	-1.2209996	-0.3300335	0.3836501	0.6388507	62.3901482	93.680397	
104	0.1443955	-0.667267	-1.2334431	-0.3220761	0.3845351	0.6441379	62.3840256	93.6844788	
105	0.1420151	-0.667248	-1.2465123	-0.313184	0.3820555	0.6531024	62.3667908	93.6888733	
106	0.13891	-0.6661455	-1.2563771	-0.3075573	0.3841841	0.6591983	62.3630333	93.6943207	
107	0.1372582	-0.6672098	-1.2662419	-0.3019306	0.3799803	0.6693988	62.3390999	93.699173	
108	0.1371628	-0.6688272	-1.276183	-0.2976925	0.3791564	0.6759219	62.3240089	93.704483	
109	0.1370675	-0.6704447	-1.2847203	-0.2925389	0.3731673	0.68613	62.2954483	93.7082901	
110	0.1346871	-0.6704256	-1.2945012	-0.2855236	0.3723357	0.6926455	62.2848511	93.7115784	
111	0.1323105	-0.6704065	-1.3062352	-0.2771084	0.3668349	0.7008166	62.2651329	93.7138367	
112	0.1299302	-0.6703874	-1.3153981	-0.2710278	0.364218	0.7073398	62.2521896	93.7166824	
113	0.126001	-0.6698191	-1.3271321	-0.2626087	0.3609755	0.7134662	62.2414551	93.7186584	
114	0.1244446	-0.6692659	-1.3383321	-0.256509	0.3583586	0.7199969	62.2284393	93.7227402	
115	0.1197869	-0.6676103	-1.3441991	-0.2523014	0.3534758	0.7285647	62.213295	93.7253418	
116	0.1166779	-0.6665079	-1.3481129	-0.2494976	0.3527129	0.7363086	62.2027893	93.7293015	
117	0.1135689	-0.6654016	-1.3584355	-0.2401669	0.3497527	0.7473178	62.1834564	93.7329788	
118	0.1120163	-0.6648523	-1.3675069	-0.2326977	0.349539	0.7542377	62.1728859	93.7362595	
119	0.1096398	-0.6648332	-1.3752507	-0.2257015	0.3471282	0.7644305	62.1535683	93.7398911	
120	0.1065308	-0.663727	-1.3836201	-0.2177746	0.3491881	0.7693057	62.1519699	93.7422104	
121	0.1041542	-0.6637079	-1.3939427	-0.2084477	0.3456023	0.7799029	62.1303825	93.7452927	
122	0.1010453	-0.6626055	-1.4029378	-0.1995899	0.3460143	0.7872348	62.1221848	93.747963	
123	0.0963837	-0.6609499	-1.4105977	-0.191209	0.3441527	0.7966037	62.1095734	93.7503586	
124	0.0917221	-0.6592943	-1.4183415	-0.1842091	0.3474486	0.8022876	62.1104317	93.7538834	
125	0.088617	-0.6581919	-1.4247502	-0.1776859	0.3439314	0.8141131	62.0889435	93.7576752	
126	0.0847794	-0.6560022	-1.4305409	-0.1720936	0.3461287	0.8214297	62.0853119	93.761795	
127	0.0793892	-0.6532633	-1.4375752	-0.1646397	0.3448851	0.8312106	62.0750008	93.7650833	
128	0.0778366	-0.6527101	-1.4465626	-0.1557819	0.3454268	0.8409762	62.0602837	93.7692871	
129	0.0731751	-0.6510546	-1.4542302	-0.147401	0.3430846	0.8523898	62.0433655	93.7726059	
130	0.0723511	-0.6515886	-1.4626759	-0.1408588	0.3407347	0.8637958	62.0196953	93.77771	
131	0.0692459	-0.6504862	-1.4749593	-0.1301281	0.3377745	0.874805	62.0004349	93.7814026	
132	0.0684182	-0.6510164	-1.4841145	-0.1240437	0.3370802	0.8837695	61.9833755	93.7865067	
133	0.0637604	-0.6493608	-1.4918584	-0.1170475	0.334738	0.8951755	61.9664841	93.7908173	
134	0.0599228	-0.647175	-1.5003041	-0.1105091	0.3334944	0.9049563	61.9539223	93.7955551	
135	0.0568138	-0.6460726	-1.5107106	-0.1025669	0.3299773	0.9167819	61.9324684	93.8004227	
